,X,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block_order,RT_second,adjusting.order,condition,group,switch,mark1
2503,9153,1006,1,30,56,9,0,1,0,7.296885014,NA,4,NA,0,dgs,1,0,0
2504,9154,1006,1,30,56,12,0,1,0,6.593758106,NA,4,NA,0,dgs,1,0,0
2505,9155,1006,1,30,56,15,0,1,0,4.5,NA,4,NA,0,dgs,1,1,0
2506,9156,1006,1,30,56,18,0,0,1,6.375010014,NA,4,NA,0,dgs,1,1,0
2507,9157,1006,1,30,56,21,0,0,1,11.42189193,NA,4,NA,0,dgs,1,0,0
2508,9158,1006,1,30,56,24,0,0,1,3.500004053,NA,4,NA,0,dgs,1,0,0
2509,9159,1006,1,30,56,27,0,0,1,5.375008821,NA,4,NA,0,dgs,1,0,0
2510,9160,1006,1,30,56,30,0,0,1,3.265629053,NA,4,NA,0,dgs,1,0,0
2511,9161,1006,1,30,101,3,0,1,0,5.328131914,NA,4,NA,0,dgs,1,0,0
2512,9162,1006,1,30,101,6,0,1,0,2.890629053,NA,4,NA,0,dgs,1,0,0
2513,9163,1006,1,30,101,9,0,1,0,4.859381914,NA,4,NA,0,dgs,1,0,0
2514,9164,1006,1,30,101,12,0,1,0,2.875003815,NA,4,NA,0,dgs,1,1,0
2515,9165,1006,1,30,101,15,0,0,1,3.093756199,NA,4,NA,0,dgs,1,1,0
2516,9166,1006,1,30,101,18,0,1,0,3.000003815,NA,4,NA,0,dgs,1,1,0
2517,9167,1006,1,30,101,21,0,0,1,2.734377861,NA,4,NA,0,dgs,1,1,0
2518,9168,1006,1,30,101,24,0,0,1,1.734378099,NA,4,NA,0,dgs,1,0,0
2519,9169,1006,1,30,101,27,0,0,1,2.312504053,NA,4,NA,0,dgs,1,0,0
2520,9170,1006,1,30,101,30,0,0,1,4.062505007,NA,4,NA,0,dgs,1,0,0
3361,12561,1007,0,30,7,3,0,1,0,9.454890013,NA,5,NA,0,dgs,1,1,0
3362,12562,1007,0,30,7,6,0,0,1,38.92916608,NA,5,NA,0,dgs,1,1,0
3363,12563,1007,0,30,7,9,0,1,0,27.39575505,NA,5,NA,0,dgs,1,1,0
3364,12564,1007,0,30,7,12,0,0,1,3.922610044,NA,5,NA,0,dgs,1,1,0
3365,12565,1007,0,30,7,15,0,0,1,3.625681877,NA,5,NA,0,dgs,1,0,0
3366,12566,1007,0,30,7,18,0,0,1,4.094518185,NA,5,NA,0,dgs,1,0,0
3367,12567,1007,0,30,7,21,0,0,1,2.344188929,NA,5,NA,0,dgs,1,0,0
3368,12568,1007,0,30,7,24,0,0,1,2.938050032,NA,5,NA,0,dgs,1,0,0
3369,12569,1007,0,30,7,27,0,0,1,5.547908068,NA,5,NA,0,dgs,1,0,0
3370,12570,1007,0,30,7,30,0,0,1,3.860097885,NA,5,NA,0,dgs,1,0,0
3381,12581,1007,0,30,15,3,0,1,0,11.34587002,NA,5,NA,0,dgs,1,0,0
3382,12582,1007,0,30,15,6,0,1,0,16.72188115,NA,5,NA,0,dgs,1,0,0
3383,12583,1007,0,30,15,9,0,1,0,5.751075029,NA,5,NA,0,dgs,1,1,0
3384,12584,1007,0,30,15,12,0,0,1,3.68818593,NA,5,NA,0,dgs,1,1,0
3385,12585,1007,0,30,15,15,0,0,1,4.094511032,NA,5,NA,0,dgs,1,0,0
3386,12586,1007,0,30,15,18,0,0,1,5.141588926,NA,5,NA,0,dgs,1,0,0
3387,12587,1007,0,30,15,21,0,0,1,2.625487089,NA,5,NA,0,dgs,1,0,0
3388,12588,1007,0,30,15,24,0,0,1,3.391258001,NA,5,NA,0,dgs,1,0,0
3389,12589,1007,0,30,15,27,0,0,1,2.656751871,NA,5,NA,0,dgs,1,0,0
3390,12590,1007,0,30,15,30,0,0,1,3.750698805,NA,5,NA,0,dgs,1,0,0
3391,12591,1007,0,30,29,3,0,1,0,8.798519135,NA,5,NA,0,dgs,1,0,0
3392,12592,1007,0,30,29,6,0,1,0,3.016194105,NA,5,NA,0,dgs,1,0,0
3393,12593,1007,0,30,29,9,0,1,0,2.328558922,NA,5,NA,0,dgs,1,0,0
3394,12594,1007,0,30,29,12,0,1,0,2.484840155,NA,5,NA,0,dgs,1,0,0
3395,12595,1007,0,30,29,15,0,1,0,2.172282934,NA,5,NA,0,dgs,1,0,0
3396,12596,1007,0,30,29,18,0,1,0,1.953490019,NA,5,NA,0,dgs,1,1,0
3397,12597,1007,0,30,29,21,0,0,1,3.500655174,NA,5,NA,0,dgs,1,1,0
3398,12598,1007,0,30,29,24,0,0,1,3.016193151,NA,5,NA,0,dgs,1,0,0
3399,12599,1007,0,30,29,27,0,0,1,3.312265158,NA,5,NA,0,dgs,1,0,0
3400,12600,1007,0,30,29,30,0,0,1,4.66960597,NA,5,NA,0,dgs,1,0,0
3371,12571,1007,0,30,56,3,0,0,1,35.13157892,NA,5,NA,0,dgs,1,1,1
3372,12572,1007,0,30,56,6,0,0,1,18.80039191,NA,5,NA,0,dgs,1,0,1
3373,12573,1007,0,30,56,9,0,0,1,2.250423908,NA,5,NA,0,dgs,1,0,1
3374,12574,1007,0,30,56,12,0,0,1,2.469211102,NA,5,NA,0,dgs,1,0,1
3375,12575,1007,0,30,56,15,0,0,1,3.01618886,NA,5,NA,0,dgs,1,0,1
3376,12576,1007,0,30,56,18,0,0,1,6.469958782,NA,5,NA,0,dgs,1,0,1
3377,12577,1007,0,30,56,21,0,0,1,6.001124144,NA,5,NA,0,dgs,1,0,1
3378,12578,1007,0,30,56,24,0,0,1,6.907544851,NA,5,NA,0,dgs,1,0,1
3379,12579,1007,0,30,56,27,0,0,1,2.75051403,NA,5,NA,0,dgs,1,0,1
3380,12580,1007,0,30,56,30,0,0,1,3.000562906,NA,5,NA,0,dgs,1,0,1
3351,12551,1007,0,30,101,3,0,0,1,43.05493093,NA,5,NA,0,dgs,1,1,1
3352,12552,1007,0,30,101,6,0,0,1,29.48989606,NA,5,NA,0,dgs,1,0,1
3353,12553,1007,0,30,101,9,0,0,1,14.14327002,NA,5,NA,0,dgs,1,0,1
3354,12554,1007,0,30,101,12,0,0,1,3.938235998,NA,5,NA,0,dgs,1,0,1
3355,12555,1007,0,30,101,15,0,0,1,4.86028409,NA,5,NA,0,dgs,1,0,1
3356,12556,1007,0,30,101,18,0,0,1,3.28186512,NA,5,NA,0,dgs,1,0,1
3357,12557,1007,0,30,101,21,0,0,1,4.360189915,NA,5,NA,0,dgs,1,0,1
3358,12558,1007,0,30,101,24,0,0,1,3.406888962,NA,5,NA,0,dgs,1,0,1
3359,12559,1007,0,30,101,27,0,0,1,3.078700781,NA,5,NA,0,dgs,1,0,1
3360,12560,1007,0,30,101,30,0,0,1,3.047446012,NA,5,NA,0,dgs,1,0,1
900,4400,1008,1,30,7,3,0,1,0,3.93768096,NA,6,NA,1,dgs,1,0,0
899,4399,1008,1,30,7,6,0,1,0,2.156350851,NA,6,NA,1,dgs,1,0,0
898,4398,1008,1,30,7,9,0,1,0,2.14072299,NA,6,NA,1,dgs,1,0,0
897,4397,1008,1,30,7,12,0,1,0,1.656326056,NA,6,NA,1,dgs,1,0,0
896,4396,1008,1,30,7,15,0,1,0,2.078220844,NA,6,NA,1,dgs,1,0,0
895,4395,1008,1,30,7,18,0,1,0,2.890758038,NA,6,NA,1,dgs,1,0,0
894,4394,1008,1,30,7,21,0,1,0,3.172019958,NA,6,NA,1,dgs,1,1,0
893,4393,1008,1,30,7,24,0,0,1,3.406404972,NA,6,NA,1,dgs,1,1,0
892,4392,1008,1,30,7,27,0,0,1,2.011266947,NA,6,NA,1,dgs,1,0,0
891,4391,1008,1,30,7,30,0,0,1,2.853194952,NA,6,NA,1,dgs,1,0,0
890,4390,1008,1,30,15,3,0,1,0,1.980084181,NA,6,NA,1,dgs,1,0,0
889,4389,1008,1,30,15,6,0,1,0,4.147267103,NA,6,NA,1,dgs,1,0,0
888,4388,1008,1,30,15,9,0,1,0,2.073632956,NA,6,NA,1,dgs,1,0,0
887,4387,1008,1,30,15,12,0,1,0,4.349950075,NA,6,NA,1,dgs,1,0,0
886,4386,1008,1,30,15,15,0,1,0,4.038125038,NA,6,NA,1,dgs,1,1,0
885,4385,1008,1,30,15,18,0,0,1,2.073637009,NA,6,NA,1,dgs,1,1,0
884,4384,1008,1,30,15,21,0,0,1,1.699443102,NA,6,NA,1,dgs,1,0,0
883,4383,1008,1,30,15,24,0,0,1,2.96233201,NA,6,NA,1,dgs,1,0,0
882,4382,1008,1,30,15,27,0,0,1,3.352112055,NA,6,NA,1,dgs,1,0,0
881,4381,1008,1,30,15,30,0,0,1,3.539204836,NA,6,NA,1,dgs,1,0,0
870,4370,1008,1,30,29,3,0,1,0,1.683851004,NA,6,NA,1,dgs,1,0,0
869,4369,1008,1,30,29,6,0,1,0,1.980083942,NA,6,NA,1,dgs,1,0,0
868,4368,1008,1,30,29,9,0,1,0,2.463411808,NA,6,NA,1,dgs,1,1,0
867,4367,1008,1,30,29,12,0,0,1,2.167178869,NA,6,NA,1,dgs,1,1,0
866,4366,1008,1,30,29,15,0,1,0,3.476840973,NA,6,NA,1,dgs,1,1,0
865,4365,1008,1,30,29,18,0,0,1,6.127349854,NA,6,NA,1,dgs,1,1,0
864,4364,1008,1,30,29,21,0,1,0,4.194038153,NA,6,NA,1,dgs,1,1,0
863,4363,1008,1,30,29,24,0,0,1,2.572548866,NA,6,NA,1,dgs,1,1,0
862,4362,1008,1,30,29,27,0,0,1,2.634918928,NA,6,NA,1,dgs,1,0,0
861,4361,1008,1,30,29,30,0,0,1,4.895654202,NA,6,NA,1,dgs,1,0,0
860,4360,1008,1,30,56,3,0,1,0,6.953685999,NA,6,NA,1,dgs,1,0,0
859,4359,1008,1,30,56,6,0,1,0,7.062824011,NA,6,NA,1,dgs,1,1,0
858,4358,1008,1,30,56,9,0,0,1,5.581656218,NA,6,NA,1,dgs,1,1,0
857,4357,1008,1,30,56,12,0,1,0,3.087061882,NA,6,NA,1,dgs,1,1,0
856,4356,1008,1,30,56,15,0,0,1,4.52145195,NA,6,NA,1,dgs,1,1,0
855,4355,1008,1,30,56,18,0,1,0,7.203145027,NA,6,NA,1,dgs,1,1,0
854,4354,1008,1,30,56,21,0,1,0,3.866621971,NA,6,NA,1,dgs,1,1,0
853,4353,1008,1,30,56,24,0,0,1,5.706387043,NA,6,NA,1,dgs,1,1,0
852,4352,1008,1,30,56,27,0,0,1,4.162853956,NA,6,NA,1,dgs,1,0,0
851,4351,1008,1,30,56,30,0,0,1,18.08581305,NA,6,NA,1,dgs,1,0,0
880,4380,1008,1,30,101,3,0,1,0,1.886536121,NA,6,NA,1,dgs,1,0,0
879,4379,1008,1,30,101,6,0,1,0,2.291908026,NA,6,NA,1,dgs,1,0,0
878,4378,1008,1,30,101,9,0,1,0,1.262888908,NA,6,NA,1,dgs,1,1,0
877,4377,1008,1,30,101,12,0,0,1,2.182770967,NA,6,NA,1,dgs,1,1,0
876,4376,1008,1,30,101,15,0,0,1,2.728461981,NA,6,NA,1,dgs,1,0,0
875,4375,1008,1,30,101,18,0,0,1,3.97576189,NA,6,NA,1,dgs,1,0,0
874,4374,1008,1,30,101,21,0,0,1,3.352110863,NA,6,NA,1,dgs,1,0,0
873,4373,1008,1,30,101,24,0,0,1,2.151587963,NA,6,NA,1,dgs,1,0,0
872,4372,1008,1,30,101,27,0,0,1,1.761806965,NA,6,NA,1,dgs,1,0,0
871,4371,1008,1,30,101,30,0,0,1,3.367702961,NA,6,NA,1,dgs,1,0,0
921,4421,1009,1,30,7,3,0,1,0,6.093991995,NA,7,NA,0,dgs,1,0,1
922,4422,1009,1,30,7,6,0,1,0,2.421972036,NA,7,NA,0,dgs,1,0,1
923,4423,1009,1,30,7,9,0,1,0,1.924399137,NA,7,NA,0,dgs,1,0,1
924,4424,1009,1,30,7,12,0,1,0,1.767944098,NA,7,NA,0,dgs,1,0,1
925,4425,1009,1,30,7,15,0,1,0,2.362473965,NA,7,NA,0,dgs,1,0,1
926,4426,1009,1,30,7,18,0,1,0,2.002627134,NA,7,NA,0,dgs,1,0,1
927,4427,1009,1,30,7,21,0,1,0,2.440696955,NA,7,NA,0,dgs,1,0,1
928,4428,1009,1,30,7,24,0,1,0,3.363786936,NA,7,NA,0,dgs,1,0,1
929,4429,1009,1,30,7,27,0,1,0,3.082169056,NA,7,NA,0,dgs,1,0,1
930,4430,1009,1,30,7,30,0,1,0,2.080854893,NA,7,NA,0,dgs,1,1,1
941,4441,1009,1,30,15,3,0,1,0,3.410718918,NA,7,NA,0,dgs,1,0,1
942,4442,1009,1,30,15,6,0,1,0,2.237311125,NA,7,NA,0,dgs,1,0,1
943,4443,1009,1,30,15,9,0,1,0,1.548907042,NA,7,NA,0,dgs,1,0,1
944,4444,1009,1,30,15,12,0,1,0,2.393764019,NA,7,NA,0,dgs,1,0,1
945,4445,1009,1,30,15,15,0,1,0,2.894421101,NA,7,NA,0,dgs,1,0,1
946,4446,1009,1,30,15,18,0,1,0,2.237310886,NA,7,NA,0,dgs,1,0,1
947,4447,1009,1,30,15,21,0,1,0,1.940042973,NA,7,NA,0,dgs,1,0,1
948,4448,1009,1,30,15,24,0,1,0,1.423741817,NA,7,NA,0,dgs,1,0,1
949,4449,1009,1,30,15,27,0,1,0,1.89310813,NA,7,NA,0,dgs,1,0,1
950,4450,1009,1,30,15,30,0,1,0,2.581511021,NA,7,NA,0,dgs,1,1,1
931,4431,1009,1,30,29,3,0,1,0,6.007879019,NA,7,NA,0,dgs,1,0,1
932,4432,1009,1,30,29,6,0,1,0,1.861817122,NA,7,NA,0,dgs,1,0,1
933,4433,1009,1,30,29,9,0,1,0,3.003940105,NA,7,NA,0,dgs,1,0,1
934,4434,1009,1,30,29,12,0,1,0,2.049562931,NA,7,NA,0,dgs,1,0,1
935,4435,1009,1,30,29,15,0,1,0,3.035230875,NA,7,NA,0,dgs,1,0,1
936,4436,1009,1,30,29,18,0,1,0,2.393764973,NA,7,NA,0,dgs,1,0,1
937,4437,1009,1,30,29,21,0,1,0,2.800548077,NA,7,NA,0,dgs,1,0,1
938,4438,1009,1,30,29,24,0,1,0,3.26991415,NA,7,NA,0,dgs,1,0,1
939,4439,1009,1,30,29,27,0,1,0,2.284248114,NA,7,NA,0,dgs,1,0,1
940,4440,1009,1,30,29,30,0,1,0,1.830523968,NA,7,NA,0,dgs,1,1,1
911,4411,1009,1,30,56,3,0,1,0,4.828318119,NA,7,NA,0,dgs,1,0,1
912,4412,1009,1,30,56,6,0,1,0,1.87507391,NA,7,NA,0,dgs,1,0,1
913,4413,1009,1,30,56,9,0,1,0,1.609438181,NA,7,NA,0,dgs,1,0,1
914,4414,1009,1,30,56,12,0,1,0,1.937577009,NA,7,NA,0,dgs,1,0,1
915,4415,1009,1,30,56,15,0,1,0,2.937615871,NA,7,NA,0,dgs,1,0,1
916,4416,1009,1,30,56,18,0,1,0,3.312632084,NA,7,NA,0,dgs,1,0,1
917,4417,1009,1,30,56,21,0,1,0,3.422011137,NA,7,NA,0,dgs,1,0,1
918,4418,1009,1,30,56,24,0,1,0,2.562599897,NA,7,NA,0,dgs,1,0,1
919,4419,1009,1,30,56,27,0,1,0,3.797026157,NA,7,NA,0,dgs,1,0,1
920,4420,1009,1,30,56,30,0,1,0,3.031371117,NA,7,NA,0,dgs,1,1,1
901,4401,1009,1,30,101,3,0,1,0,27.15732002,NA,7,NA,0,dgs,1,0,0
902,4402,1009,1,30,101,6,0,1,0,9.750386,NA,7,NA,0,dgs,1,0,0
903,4403,1009,1,30,101,9,0,1,0,9.062860012,NA,7,NA,0,dgs,1,0,0
904,4404,1009,1,30,101,12,0,1,0,7.250286818,NA,7,NA,0,dgs,1,0,0
905,4405,1009,1,30,101,15,0,1,0,8.515960932,NA,7,NA,0,dgs,1,0,0
906,4406,1009,1,30,101,18,0,1,0,6.437759161,NA,7,NA,0,dgs,1,0,0
907,4407,1009,1,30,101,21,0,1,0,7.734682083,NA,7,NA,0,dgs,1,0,0
908,4408,1009,1,30,101,24,0,1,0,3.297005892,NA,7,NA,0,dgs,1,0,0
909,4409,1009,1,30,101,27,0,1,0,2.375096083,NA,7,NA,0,dgs,1,1,0
910,4410,1009,1,30,101,30,0,0,1,6.047112942,NA,7,NA,0,dgs,1,1,0
3641,15841,1010,0,60,7,6,0,1,0,2.082415104,NA,3,NA,0,dgl,2,0,0
3642,15842,1010,0,60,7,12,0,1,0,1.311152935,NA,3,NA,0,dgl,2,0,0
3643,15843,1010,0,60,7,18,0,1,0,1.727632046,NA,3,NA,0,dgl,2,0,0
3644,15844,1010,0,60,7,24,0,1,0,2.483474016,NA,3,NA,0,dgl,2,0,0
3645,15845,1010,0,60,7,30,0,1,0,2.144119024,NA,3,NA,0,dgl,2,1,0
3646,15846,1010,0,60,7,36,0,0,1,1.249449015,NA,3,NA,0,dgl,2,1,0
3647,15847,1010,0,60,7,42,0,0,1,1.712211132,NA,3,NA,0,dgl,2,0,0
3648,15848,1010,0,60,7,48,0,0,1,1.419126987,NA,3,NA,0,dgl,2,0,0
3649,15849,1010,0,60,7,54,0,0,1,1.4345541,NA,3,NA,0,dgl,2,0,0
3650,15850,1010,0,60,7,60,0,0,1,1.095197916,NA,3,NA,0,dgl,2,0,0
3621,15821,1010,0,60,15,6,0,1,0,4.488766909,NA,3,NA,0,dgl,2,0,0
3622,15822,1010,0,60,15,12,0,1,0,1.681359053,NA,3,NA,0,dgl,2,0,0
3623,15823,1010,0,60,15,18,0,1,0,2.390926123,NA,3,NA,0,dgl,2,0,0
3624,15824,1010,0,60,15,24,0,1,0,4.457915068,NA,3,NA,0,dgl,2,1,0
3625,15825,1010,0,60,15,30,0,0,1,6.062152147,NA,3,NA,0,dgl,2,1,0
3626,15826,1010,0,60,15,36,0,0,1,3.131339073,NA,3,NA,0,dgl,2,0,0
3627,15827,1010,0,60,15,42,0,0,1,2.992511034,NA,3,NA,0,dgl,2,0,0
3628,15828,1010,0,60,15,48,0,0,1,1.912734032,NA,3,NA,0,dgl,2,0,0
3629,15829,1010,0,60,15,54,0,0,1,1.480829954,NA,3,NA,0,dgl,2,0,0
3630,15830,1010,0,60,15,60,0,0,1,2.298370123,NA,3,NA,0,dgl,2,0,0
3601,15801,1010,0,60,29,6,0,1,0,14.75964689,NA,3,NA,0,dgl,2,0,0
3602,15802,1010,0,60,29,12,0,1,0,9.116363049,NA,3,NA,0,dgl,2,0,0
3603,15803,1010,0,60,29,18,0,1,0,5.090355158,NA,3,NA,0,dgl,2,0,0
3604,15804,1010,0,60,29,24,0,1,0,5.44513607,NA,3,NA,0,dgl,2,1,0
3605,15805,1010,0,60,29,30,0,0,1,7.327026844,NA,3,NA,0,dgl,2,1,0
3606,15806,1010,0,60,29,36,0,0,1,3.439840794,NA,3,NA,0,dgl,2,0,0
3607,15807,1010,0,60,29,42,0,0,1,2.205820084,NA,3,NA,0,dgl,2,0,0
3608,15808,1010,0,60,29,48,0,0,1,1.866464138,NA,3,NA,0,dgl,2,0,0
3609,15809,1010,0,60,29,54,0,0,1,1.866459846,NA,3,NA,0,dgl,2,0,0
3610,15810,1010,0,60,29,60,0,0,1,2.437199116,NA,3,NA,0,dgl,2,0,0
3611,15811,1010,0,60,56,6,0,1,0,4.658442974,NA,3,NA,0,dgl,2,0,0
3612,15812,1010,0,60,56,12,0,1,0,2.452625036,NA,3,NA,0,dgl,2,0,0
3613,15813,1010,0,60,56,18,0,1,0,1.912739038,NA,3,NA,0,dgl,2,1,0
3614,15814,1010,0,60,56,24,0,0,1,3.547821999,NA,3,NA,0,dgl,2,1,0
3615,15815,1010,0,60,56,30,0,0,1,2.514324903,NA,3,NA,0,dgl,2,0,0
3616,15816,1010,0,60,56,36,0,0,1,2.082417011,NA,3,NA,0,dgl,2,0,0
3617,15817,1010,0,60,56,42,0,0,1,1.635083199,NA,3,NA,0,dgl,2,0,0
3618,15818,1010,0,60,56,48,0,0,1,2.668581963,NA,3,NA,0,dgl,2,0,0
3619,15819,1010,0,60,56,54,0,0,1,1.743060112,NA,3,NA,0,dgl,2,0,0
3620,15820,1010,0,60,56,60,0,0,1,2.051568031,NA,3,NA,0,dgl,2,0,0
3631,15831,1010,0,60,101,6,0,1,0,3.3010149,NA,3,NA,0,dgl,2,0,0
3632,15832,1010,0,60,101,12,0,1,0,2.745705128,NA,3,NA,0,dgl,2,1,0
3633,15833,1010,0,60,101,18,0,0,1,1.881886959,NA,3,NA,0,dgl,2,1,0
3634,15834,1010,0,60,101,24,0,0,1,1.372852087,NA,3,NA,0,dgl,2,0,0
3635,15835,1010,0,60,101,30,0,0,1,1.434555054,NA,3,NA,0,dgl,2,0,0
3636,15836,1010,0,60,101,36,0,0,1,1.357426882,NA,3,NA,0,dgl,2,0,0
3637,15837,1010,0,60,101,42,0,0,1,1.342005014,NA,3,NA,0,dgl,2,0,0
3638,15838,1010,0,60,101,48,0,0,1,1.465406179,NA,3,NA,0,dgl,2,0,0
3639,15839,1010,0,60,101,54,0,0,1,2.26752305,NA,3,NA,0,dgl,2,0,0
3640,15840,1010,0,60,101,60,0,0,1,1.527107954,NA,3,NA,0,dgl,2,0,0
2590,9240,1011,1,60,7,6,0,1,0,1.937502146,NA,4,NA,1,dgl,2,0,0
2589,9239,1011,1,60,7,12,0,1,0,5.73438406,NA,4,NA,1,dgl,2,0,0
2588,9238,1011,1,60,7,18,0,1,0,3.78125596,NA,4,NA,1,dgl,2,0,0
2587,9237,1011,1,60,7,24,0,1,0,5.093757153,NA,4,NA,1,dgl,2,0,0
2586,9236,1011,1,60,7,30,0,1,0,8.390636921,NA,4,NA,1,dgl,2,0,0
2585,9235,1011,1,60,7,36,0,1,0,5.390632153,NA,4,NA,1,dgl,2,1,0
2584,9234,1011,1,60,7,42,0,0,1,3.328129053,NA,4,NA,1,dgl,2,1,0
2583,9233,1011,1,60,7,48,0,0,1,3.015627146,NA,4,NA,1,dgl,2,0,0
2582,9232,1011,1,60,7,54,0,0,1,5.76563406,NA,4,NA,1,dgl,2,0,0
2581,9231,1011,1,60,7,60,0,0,1,5.328129053,NA,4,NA,1,dgl,2,0,0
2600,9250,1011,1,60,15,6,0,1,0,2.734379053,NA,4,NA,1,dgl,2,0,0
2599,9249,1011,1,60,15,12,0,1,0,4.109382153,NA,4,NA,1,dgl,2,0,0
2598,9248,1011,1,60,15,18,0,1,0,3.343754053,NA,4,NA,1,dgl,2,0,0
2597,9247,1011,1,60,15,24,0,1,0,4.125006914,NA,4,NA,1,dgl,2,0,0
2596,9246,1011,1,60,15,30,0,1,0,3.671878815,NA,4,NA,1,dgl,2,0,0
2595,9245,1011,1,60,15,36,0,1,0,3.156255007,NA,4,NA,1,dgl,2,0,0
2594,9244,1011,1,60,15,42,0,1,0,3.500004053,NA,4,NA,1,dgl,2,0,0
2593,9243,1011,1,60,15,48,0,1,0,1.968753099,NA,4,NA,1,dgl,2,0,0
2592,9242,1011,1,60,15,54,0,1,0,2.921878815,NA,4,NA,1,dgl,2,1,0
2591,9241,1011,1,60,15,60,0,0,1,5.765626907,NA,4,NA,1,dgl,2,1,0
2580,9230,1011,1,60,29,6,0,1,0,3.359380007,NA,4,NA,1,dgl,2,0,0
2579,9229,1011,1,60,29,12,0,1,0,8.375011921,NA,4,NA,1,dgl,2,0,0
2578,9228,1011,1,60,29,18,0,1,0,6.187510014,NA,4,NA,1,dgl,2,0,0
2577,9227,1011,1,60,29,24,0,1,0,4.125005007,NA,4,NA,1,dgl,2,0,0
2576,9226,1011,1,60,29,30,0,1,0,5.937508106,NA,4,NA,1,dgl,2,0,0
2575,9225,1011,1,60,29,36,0,1,0,3.187504053,NA,4,NA,1,dgl,2,0,0
2574,9224,1011,1,60,29,42,0,1,0,4.656255007,NA,4,NA,1,dgl,2,0,0
2573,9223,1011,1,60,29,48,0,1,0,5.10938096,NA,4,NA,1,dgl,2,1,0
2572,9222,1011,1,60,29,54,0,0,1,3.781255007,NA,4,NA,1,dgl,2,1,0
2571,9221,1011,1,60,29,60,0,0,1,4.781255007,NA,4,NA,1,dgl,2,0,0
2560,9210,1011,1,60,56,6,0,1,0,6.53125906,NA,4,NA,1,dgl,2,0,0
2559,9209,1011,1,60,56,12,0,1,0,3.51563096,NA,4,NA,1,dgl,2,0,0
2558,9208,1011,1,60,56,18,0,1,0,3.95313096,NA,4,NA,1,dgl,2,1,0
2557,9207,1011,1,60,56,24,0,0,1,9.68751502,NA,4,NA,1,dgl,2,1,0
2556,9206,1011,1,60,56,30,0,1,0,9.79689002,NA,4,NA,1,dgl,2,1,0
2555,9205,1011,1,60,56,36,0,1,0,4.859382153,NA,4,NA,1,dgl,2,0,0
2554,9204,1011,1,60,56,42,0,1,0,5.39063096,NA,4,NA,1,dgl,2,1,0
2553,9203,1011,1,60,56,48,0,0,1,6.828132868,NA,4,NA,1,dgl,2,1,0
2552,9202,1011,1,60,56,54,0,0,1,8.078135014,NA,4,NA,1,dgl,2,0,0
2551,9201,1011,1,60,56,60,0,0,1,34.48442507,NA,4,NA,1,dgl,2,0,0
2570,9220,1011,1,60,101,6,0,1,0,7.281261921,NA,4,NA,1,dgl,2,0,0
2569,9219,1011,1,60,101,12,0,1,0,2.218753099,NA,4,NA,1,dgl,2,1,0
2568,9218,1011,1,60,101,18,0,0,1,5.250007153,NA,4,NA,1,dgl,2,1,0
2567,9217,1011,1,60,101,24,0,1,0,2.546878815,NA,4,NA,1,dgl,2,1,0
2566,9216,1011,1,60,101,30,0,1,0,2.343755007,NA,4,NA,1,dgl,2,0,0
2565,9215,1011,1,60,101,36,0,1,0,8.328135967,NA,4,NA,1,dgl,2,1,0
2564,9214,1011,1,60,101,42,0,0,1,5.015632153,NA,4,NA,1,dgl,2,1,0
2563,9213,1011,1,60,101,48,0,0,1,3.406255007,NA,4,NA,1,dgl,2,0,0
2562,9212,1011,1,60,101,54,0,0,1,5.140632868,NA,4,NA,1,dgl,2,0,0
2561,9211,1011,1,60,101,60,0,0,1,8.515635967,NA,4,NA,1,dgl,2,0,0
3660,15860,1012,1,30,7,3,0,1,0,3.08901906,NA,8,NA,1,dgs,1,0,0
3659,15859,1012,1,30,7,6,0,1,0,4.274704933,NA,8,NA,1,dgs,1,0,0
3658,15858,1012,1,30,7,9,0,1,0,3.791069984,NA,8,NA,1,dgs,1,0,0
3657,15857,1012,1,30,7,12,0,1,0,4.524322987,NA,8,NA,1,dgs,1,0,0
3656,15856,1012,1,30,7,15,0,1,0,3.588255882,NA,8,NA,1,dgs,1,0,0
3655,15855,1012,1,30,7,18,0,1,0,4.929952145,NA,8,NA,1,dgs,1,0,0
3654,15854,1012,1,30,7,21,0,1,0,4.118693829,NA,8,NA,1,dgs,1,0,0
3653,15853,1012,1,30,7,24,0,1,0,7.488535881,NA,8,NA,1,dgs,1,1,0
3652,15852,1012,1,30,7,27,0,0,1,6.39645505,NA,8,NA,1,dgs,1,1,0
3651,15851,1012,1,30,7,30,0,0,1,28.39402914,NA,8,NA,1,dgs,1,0,0
3680,15880,1012,1,30,15,3,0,1,0,4.711537123,NA,8,NA,1,dgs,1,0,0
3679,15879,1012,1,30,15,6,0,1,0,2.589784145,NA,8,NA,1,dgs,1,0,0
3678,15878,1012,1,30,15,9,0,1,0,4.274703026,NA,8,NA,1,dgs,1,0,0
3677,15877,1012,1,30,15,12,0,1,0,3.572654009,NA,8,NA,1,dgs,1,0,0
3676,15876,1012,1,30,15,15,0,1,0,6.926897049,NA,8,NA,1,dgs,1,0,0
3675,15875,1012,1,30,15,18,0,1,0,2.995414019,NA,8,NA,1,dgs,1,0,0
3674,15874,1012,1,30,15,21,0,1,0,3.900279045,NA,8,NA,1,dgs,1,0,0
3673,15873,1012,1,30,15,24,0,1,0,3.666260004,NA,8,NA,1,dgs,1,1,0
