,Participant,RA,RB,DA,DB,R,paradigm,domain,id,condition,trial
34,3043,18,30,0,7,1,deferred,gain,30,0,1534
35,3043,15,30,0,7,1,deferred,gain,30,0,1535
36,3043,12,30,0,7,1,deferred,gain,30,0,1536
37,3043,9,30,0,7,1,deferred,gain,30,0,1537
38,3043,6,30,0,7,1,deferred,gain,30,0,1538
39,3043,3,30,0,7,1,deferred,gain,30,0,1539
40,3043,30,30,0,15,0,deferred,gain,30,0,1540
41,3043,27,30,0,15,0,deferred,gain,30,0,1541
42,3043,24,30,0,15,1,deferred,gain,30,0,1542
43,3043,21,30,0,15,1,deferred,gain,30,0,1543
44,3043,18,30,0,15,1,deferred,gain,30,0,1544
45,3043,15,30,0,15,1,deferred,gain,30,0,1545
46,3043,12,30,0,15,1,deferred,gain,30,0,1546
47,3043,9,30,0,15,1,deferred,gain,30,0,1547
48,3043,6,30,0,15,1,deferred,gain,30,0,1548
49,3043,3,30,0,15,1,deferred,gain,30,0,1549
0,3080,30,30,0,56,0,deferred,gain,31,0,1550
1,3080,27,30,0,56,0,deferred,gain,31,0,1551
2,3080,24,30,0,56,1,deferred,gain,31,0,1552
3,3080,21,30,0,56,0,deferred,gain,31,0,1553
4,3080,18,30,0,56,1,deferred,gain,31,0,1554
5,3080,15,30,0,56,0,deferred,gain,31,0,1555
6,3080,12,30,0,56,1,deferred,gain,31,0,1556
7,3080,9,30,0,56,1,deferred,gain,31,0,1557
8,3080,6,30,0,56,1,deferred,gain,31,0,1558
9,3080,3,30,0,56,1,deferred,gain,31,0,1559
10,3080,30,30,0,29,0,deferred,gain,31,0,1560
11,3080,27,30,0,29,0,deferred,gain,31,0,1561
12,3080,24,30,0,29,0,deferred,gain,31,0,1562
13,3080,21,30,0,29,1,deferred,gain,31,0,1563
14,3080,18,30,0,29,1,deferred,gain,31,0,1564
15,3080,15,30,0,29,0,deferred,gain,31,0,1565
16,3080,12,30,0,29,1,deferred,gain,31,0,1566
17,3080,9,30,0,29,1,deferred,gain,31,0,1567
18,3080,6,30,0,29,0,deferred,gain,31,0,1568
19,3080,3,30,0,29,1,deferred,gain,31,0,1569
20,3080,30,30,0,101,0,deferred,gain,31,0,1570
21,3080,27,30,0,101,0,deferred,gain,31,0,1571
22,3080,24,30,0,101,0,deferred,gain,31,0,1572
23,3080,21,30,0,101,0,deferred,gain,31,0,1573
24,3080,18,30,0,101,0,deferred,gain,31,0,1574
25,3080,15,30,0,101,0,deferred,gain,31,0,1575
26,3080,12,30,0,101,0,deferred,gain,31,0,1576
27,3080,9,30,0,101,1,deferred,gain,31,0,1577
28,3080,6,30,0,101,1,deferred,gain,31,0,1578
29,3080,3,30,0,101,1,deferred,gain,31,0,1579
30,3080,30,30,0,15,0,deferred,gain,31,0,1580
31,3080,27,30,0,15,0,deferred,gain,31,0,1581
32,3080,24,30,0,15,0,deferred,gain,31,0,1582
33,3080,21,30,0,15,0,deferred,gain,31,0,1583
34,3080,18,30,0,15,1,deferred,gain,31,0,1584
35,3080,15,30,0,15,1,deferred,gain,31,0,1585
36,3080,12,30,0,15,1,deferred,gain,31,0,1586
37,3080,9,30,0,15,1,deferred,gain,31,0,1587
38,3080,6,30,0,15,1,deferred,gain,31,0,1588
39,3080,3,30,0,15,1,deferred,gain,31,0,1589
40,3080,30,30,0,7,0,deferred,gain,31,0,1590
41,3080,27,30,0,7,0,deferred,gain,31,0,1591
42,3080,24,30,0,7,1,deferred,gain,31,0,1592
43,3080,21,30,0,7,1,deferred,gain,31,0,1593
44,3080,18,30,0,7,1,deferred,gain,31,0,1594
45,3080,15,30,0,7,1,deferred,gain,31,0,1595
46,3080,12,30,0,7,1,deferred,gain,31,0,1596
47,3080,9,30,0,7,1,deferred,gain,31,0,1597
48,3080,6,30,0,7,1,deferred,gain,31,0,1598
49,3080,3,30,0,7,1,deferred,gain,31,0,1599
0,3084,3,30,0,7,1,deferred,gain,32,0,1600
1,3084,6,30,0,7,1,deferred,gain,32,0,1601
2,3084,9,30,0,7,1,deferred,gain,32,0,1602
3,3084,12,30,0,7,1,deferred,gain,32,0,1603
4,3084,15,30,0,7,1,deferred,gain,32,0,1604
5,3084,18,30,0,7,1,deferred,gain,32,0,1605
6,3084,21,30,0,7,1,deferred,gain,32,0,1606
7,3084,24,30,0,7,0,deferred,gain,32,0,1607
8,3084,27,30,0,7,0,deferred,gain,32,0,1608
9,3084,30,30,0,7,0,deferred,gain,32,0,1609
10,3084,3,30,0,101,1,deferred,gain,32,0,1610
11,3084,6,30,0,101,0,deferred,gain,32,0,1611
12,3084,9,30,0,101,0,deferred,gain,32,0,1612
13,3084,12,30,0,101,0,deferred,gain,32,0,1613
14,3084,15,30,0,101,0,deferred,gain,32,0,1614
15,3084,18,30,0,101,0,deferred,gain,32,0,1615
16,3084,21,30,0,101,0,deferred,gain,32,0,1616
17,3084,24,30,0,101,0,deferred,gain,32,0,1617
18,3084,27,30,0,101,0,deferred,gain,32,0,1618
19,3084,30,30,0,101,0,deferred,gain,32,0,1619
20,3084,3,30,0,15,1,deferred,gain,32,0,1620
21,3084,6,30,0,15,1,deferred,gain,32,0,1621
22,3084,9,30,0,15,1,deferred,gain,32,0,1622
23,3084,12,30,0,15,1,deferred,gain,32,0,1623
24,3084,15,30,0,15,1,deferred,gain,32,0,1624
25,3084,18,30,0,15,0,deferred,gain,32,0,1625
26,3084,21,30,0,15,0,deferred,gain,32,0,1626
27,3084,24,30,0,15,0,deferred,gain,32,0,1627
28,3084,27,30,0,15,0,deferred,gain,32,0,1628
29,3084,30,30,0,15,0,deferred,gain,32,0,1629
30,3084,3,30,0,56,0,deferred,gain,32,0,1630
31,3084,6,30,0,56,0,deferred,gain,32,0,1631
32,3084,9,30,0,56,0,deferred,gain,32,0,1632
33,3084,12,30,0,56,0,deferred,gain,32,0,1633
34,3084,15,30,0,56,0,deferred,gain,32,0,1634
35,3084,18,30,0,56,0,deferred,gain,32,0,1635
36,3084,21,30,0,56,0,deferred,gain,32,0,1636
37,3084,24,30,0,56,0,deferred,gain,32,0,1637
38,3084,27,30,0,56,0,deferred,gain,32,0,1638
39,3084,30,30,0,56,0,deferred,gain,32,0,1639
40,3084,3,30,0,29,0,deferred,gain,32,0,1640
41,3084,6,30,0,29,0,deferred,gain,32,0,1641
42,3084,9,30,0,29,0,deferred,gain,32,0,1642
43,3084,12,30,0,29,0,deferred,gain,32,0,1643
44,3084,15,30,0,29,0,deferred,gain,32,0,1644
45,3084,18,30,0,29,0,deferred,gain,32,0,1645
46,3084,21,30,0,29,0,deferred,gain,32,0,1646
47,3084,24,30,0,29,0,deferred,gain,32,0,1647
48,3084,27,30,0,29,0,deferred,gain,32,0,1648
49,3084,30,30,0,29,0,deferred,gain,32,0,1649
0,3052,3,30,0,15,1,deferred,gain,33,0,1650
1,3052,6,30,0,15,1,deferred,gain,33,0,1651
2,3052,9,30,0,15,1,deferred,gain,33,0,1652
3,3052,12,30,0,15,1,deferred,gain,33,0,1653
4,3052,15,30,0,15,0,deferred,gain,33,0,1654
5,3052,18,30,0,15,0,deferred,gain,33,0,1655
6,3052,21,30,0,15,0,deferred,gain,33,0,1656
7,3052,24,30,0,15,0,deferred,gain,33,0,1657
8,3052,27,30,0,15,0,deferred,gain,33,0,1658
9,3052,30,30,0,15,0,deferred,gain,33,0,1659
10,3052,3,30,0,7,1,deferred,gain,33,0,1660
11,3052,6,30,0,7,1,deferred,gain,33,0,1661
12,3052,9,30,0,7,1,deferred,gain,33,0,1662
13,3052,12,30,0,7,1,deferred,gain,33,0,1663
14,3052,15,30,0,7,0,deferred,gain,33,0,1664
15,3052,18,30,0,7,1,deferred,gain,33,0,1665
16,3052,21,30,0,7,0,deferred,gain,33,0,1666
17,3052,24,30,0,7,0,deferred,gain,33,0,1667
18,3052,27,30,0,7,0,deferred,gain,33,0,1668
19,3052,30,30,0,7,0,deferred,gain,33,0,1669
20,3052,3,30,0,29,1,deferred,gain,33,0,1670
21,3052,6,30,0,29,1,deferred,gain,33,0,1671
22,3052,9,30,0,29,1,deferred,gain,33,0,1672
23,3052,12,30,0,29,1,deferred,gain,33,0,1673
24,3052,15,30,0,29,0,deferred,gain,33,0,1674
25,3052,18,30,0,29,0,deferred,gain,33,0,1675
26,3052,21,30,0,29,0,deferred,gain,33,0,1676
27,3052,24,30,0,29,0,deferred,gain,33,0,1677
28,3052,27,30,0,29,0,deferred,gain,33,0,1678
29,3052,30,30,0,29,0,deferred,gain,33,0,1679
30,3052,3,30,0,101,0,deferred,gain,33,0,1680
31,3052,6,30,0,101,0,deferred,gain,33,0,1681
32,3052,9,30,0,101,0,deferred,gain,33,0,1682
33,3052,12,30,0,101,0,deferred,gain,33,0,1683
34,3052,15,30,0,101,0,deferred,gain,33,0,1684
35,3052,18,30,0,101,0,deferred,gain,33,0,1685
36,3052,21,30,0,101,0,deferred,gain,33,0,1686
37,3052,24,30,0,101,0,deferred,gain,33,0,1687
38,3052,27,30,0,101,0,deferred,gain,33,0,1688
39,3052,30,30,0,101,0,deferred,gain,33,0,1689
40,3052,3,30,0,56,1,deferred,gain,33,0,1690
41,3052,6,30,0,56,1,deferred,gain,33,0,1691
42,3052,9,30,0,56,1,deferred,gain,33,0,1692
43,3052,12,30,0,56,1,deferred,gain,33,0,1693
44,3052,15,30,0,56,0,deferred,gain,33,0,1694
45,3052,18,30,0,56,0,deferred,gain,33,0,1695
46,3052,21,30,0,56,0,deferred,gain,33,0,1696
47,3052,24,30,0,56,0,deferred,gain,33,0,1697
48,3052,27,30,0,56,0,deferred,gain,33,0,1698
49,3052,30,30,0,56,0,deferred,gain,33,0,1699
0,3091,30,30,0,15,0,deferred,gain,34,0,1700
1,3091,27,30,0,15,0,deferred,gain,34,0,1701
2,3091,24,30,0,15,0,deferred,gain,34,0,1702
3,3091,21,30,0,15,1,deferred,gain,34,0,1703
4,3091,18,30,0,15,1,deferred,gain,34,0,1704
5,3091,15,30,0,15,1,deferred,gain,34,0,1705
6,3091,12,30,0,15,1,deferred,gain,34,0,1706
7,3091,9,30,0,15,1,deferred,gain,34,0,1707
8,3091,6,30,0,15,1,deferred,gain,34,0,1708
9,3091,3,30,0,15,1,deferred,gain,34,0,1709
10,3091,30,30,0,29,0,deferred,gain,34,0,1710
11,3091,27,30,0,29,0,deferred,gain,34,0,1711
12,3091,24,30,0,29,0,deferred,gain,34,0,1712
13,3091,21,30,0,29,0,deferred,gain,34,0,1713
14,3091,18,30,0,29,0,deferred,gain,34,0,1714
15,3091,15,30,0,29,0,deferred,gain,34,0,1715
16,3091,12,30,0,29,1,deferred,gain,34,0,1716
17,3091,9,30,0,29,1,deferred,gain,34,0,1717
18,3091,6,30,0,29,1,deferred,gain,34,0,1718
19,3091,3,30,0,29,1,deferred,gain,34,0,1719
20,3091,30,30,0,7,0,deferred,gain,34,0,1720
21,3091,27,30,0,7,0,deferred,gain,34,0,1721
22,3091,24,30,0,7,1,deferred,gain,34,0,1722
23,3091,21,30,0,7,1,deferred,gain,34,0,1723
24,3091,18,30,0,7,1,deferred,gain,34,0,1724
25,3091,15,30,0,7,1,deferred,gain,34,0,1725
26,3091,12,30,0,7,1,deferred,gain,34,0,1726
27,3091,9,30,0,7,1,deferred,gain,34,0,1727
28,3091,6,30,0,7,1,deferred,gain,34,0,1728
29,3091,3,30,0,7,1,deferred,gain,34,0,1729
30,3091,30,30,0,56,0,deferred,gain,34,0,1730
31,3091,27,30,0,56,0,deferred,gain,34,0,1731
32,3091,24,30,0,56,0,deferred,gain,34,0,1732
33,3091,21,30,0,56,0,deferred,gain,34,0,1733
34,3091,18,30,0,56,0,deferred,gain,34,0,1734
35,3091,15,30,0,56,0,deferred,gain,34,0,1735
36,3091,12,30,0,56,0,deferred,gain,34,0,1736
37,3091,9,30,0,56,0,deferred,gain,34,0,1737
38,3091,6,30,0,56,1,deferred,gain,34,0,1738
39,3091,3,30,0,56,1,deferred,gain,34,0,1739
40,3091,30,30,0,101,0,deferred,gain,34,0,1740
41,3091,27,30,0,101,0,deferred,gain,34,0,1741
42,3091,24,30,0,101,1,deferred,gain,34,0,1742
43,3091,21,30,0,101,0,deferred,gain,34,0,1743
44,3091,18,30,0,101,0,deferred,gain,34,0,1744
45,3091,15,30,0,101,0,deferred,gain,34,0,1745
46,3091,12,30,0,101,0,deferred,gain,34,0,1746
47,3091,9,30,0,101,0,deferred,gain,34,0,1747
48,3091,6,30,0,101,0,deferred,gain,34,0,1748
49,3091,3,30,0,101,1,deferred,gain,34,0,1749
0,3044,30,30,0,101,0,deferred,gain,35,0,1750
1,3044,27,30,0,101,0,deferred,gain,35,0,1751
2,3044,24,30,0,101,0,deferred,gain,35,0,1752
3,3044,21,30,0,101,1,deferred,gain,35,0,1753
4,3044,18,30,0,101,1,deferred,gain,35,0,1754
5,3044,15,30,0,101,1,deferred,gain,35,0,1755
6,3044,12,30,0,101,1,deferred,gain,35,0,1756
7,3044,9,30,0,101,1,deferred,gain,35,0,1757
8,3044,6,30,0,101,1,deferred,gain,35,0,1758
9,3044,3,30,0,101,1,deferred,gain,35,0,1759
10,3044,30,30,0,7,0,deferred,gain,35,0,1760
11,3044,27,30,0,7,0,deferred,gain,35,0,1761
12,3044,24,30,0,7,0,deferred,gain,35,0,1762
13,3044,21,30,0,7,1,deferred,gain,35,0,1763
14,3044,18,30,0,7,1,deferred,gain,35,0,1764
15,3044,15,30,0,7,1,deferred,gain,35,0,1765
16,3044,12,30,0,7,1,deferred,gain,35,0,1766
17,3044,9,30,0,7,1,deferred,gain,35,0,1767
18,3044,6,30,0,7,1,deferred,gain,35,0,1768
19,3044,3,30,0,7,1,deferred,gain,35,0,1769
20,3044,30,30,0,56,0,deferred,gain,35,0,1770
21,3044,27,30,0,56,0,deferred,gain,35,0,1771
22,3044,24,30,0,56,0,deferred,gain,35,0,1772
23,3044,21,30,0,56,0,deferred,gain,35,0,1773
24,3044,18,30,0,56,1,deferred,gain,35,0,1774
25,3044,15,30,0,56,1,deferred,gain,35,0,1775
26,3044,12,30,0,56,1,deferred,gain,35,0,1776
27,3044,9,30,0,56,1,deferred,gain,35,0,1777
28,3044,6,30,0,56,1,deferred,gain,35,0,1778
29,3044,3,30,0,56,1,deferred,gain,35,0,1779
30,3044,30,30,0,15,0,deferred,gain,35,0,1780
31,3044,27,30,0,15,0,deferred,gain,35,0,1781
32,3044,24,30,0,15,0,deferred,gain,35,0,1782
33,3044,21,30,0,15,1,deferred,gain,35,0,1783
34,3044,18,30,0,15,1,deferred,gain,35,0,1784
35,3044,15,30,0,15,1,deferred,gain,35,0,1785
36,3044,12,30,0,15,1,deferred,gain,35,0,1786
37,3044,9,30,0,15,1,deferred,gain,35,0,1787
38,3044,6,30,0,15,1,deferred,gain,35,0,1788
39,3044,3,30,0,15,1,deferred,gain,35,0,1789
40,3044,30,30,0,29,0,deferred,gain,35,0,1790
41,3044,27,30,0,29,0,deferred,gain,35,0,1791
42,3044,24,30,0,29,0,deferred,gain,35,0,1792
43,3044,21,30,0,29,0,deferred,gain,35,0,1793
44,3044,18,30,0,29,0,deferred,gain,35,0,1794
45,3044,15,30,0,29,1,deferred,gain,35,0,1795
46,3044,12,30,0,29,1,deferred,gain,35,0,1796
47,3044,9,30,0,29,1,deferred,gain,35,0,1797
48,3044,6,30,0,29,1,deferred,gain,35,0,1798
49,3044,3,30,0,29,1,deferred,gain,35,0,1799
0,3045,3,30,0,56,1,deferred,gain,36,0,1800
1,3045,6,30,0,56,0,deferred,gain,36,0,1801
2,3045,9,30,0,56,0,deferred,gain,36,0,1802
3,3045,12,30,0,56,1,deferred,gain,36,0,1803
4,3045,15,30,0,56,0,deferred,gain,36,0,1804
5,3045,18,30,0,56,0,deferred,gain,36,0,1805
6,3045,21,30,0,56,0,deferred,gain,36,0,1806
7,3045,24,30,0,56,0,deferred,gain,36,0,1807
8,3045,27,30,0,56,0,deferred,gain,36,0,1808
9,3045,30,30,0,56,0,deferred,gain,36,0,1809
10,3045,3,30,0,29,1,deferred,gain,36,0,1810
11,3045,6,30,0,29,0,deferred,gain,36,0,1811
12,3045,9,30,0,29,0,deferred,gain,36,0,1812
13,3045,12,30,0,29,0,deferred,gain,36,0,1813
14,3045,15,30,0,29,0,deferred,gain,36,0,1814
15,3045,18,30,0,29,0,deferred,gain,36,0,1815
16,3045,21,30,0,29,0,deferred,gain,36,0,1816
17,3045,24,30,0,29,0,deferred,gain,36,0,1817
18,3045,27,30,0,29,0,deferred,gain,36,0,1818
19,3045,30,30,0,29,0,deferred,gain,36,0,1819
20,3045,3,30,0,101,0,deferred,gain,36,0,1820
21,3045,6,30,0,101,0,deferred,gain,36,0,1821
22,3045,9,30,0,101,0,deferred,gain,36,0,1822
23,3045,12,30,0,101,0,deferred,gain,36,0,1823
24,3045,15,30,0,101,0,deferred,gain,36,0,1824
25,3045,18,30,0,101,0,deferred,gain,36,0,1825
26,3045,21,30,0,101,0,deferred,gain,36,0,1826
27,3045,24,30,0,101,0,deferred,gain,36,0,1827
28,3045,27,30,0,101,0,deferred,gain,36,0,1828
29,3045,30,30,0,101,0,deferred,gain,36,0,1829
30,3045,3,30,0,15,1,deferred,gain,36,0,1830
31,3045,6,30,0,15,1,deferred,gain,36,0,1831
32,3045,9,30,0,15,0,deferred,gain,36,0,1832
33,3045,12,30,0,15,0,deferred,gain,36,0,1833
34,3045,15,30,0,15,1,deferred,gain,36,0,1834
35,3045,18,30,0,15,0,deferred,gain,36,0,1835
36,3045,21,30,0,15,0,deferred,gain,36,0,1836
37,3045,24,30,0,15,0,deferred,gain,36,0,1837
38,3045,27,30,0,15,0,deferred,gain,36,0,1838
39,3045,30,30,0,15,0,deferred,gain,36,0,1839
40,3045,3,30,0,7,1,deferred,gain,36,0,1840
41,3045,6,30,0,7,1,deferred,gain,36,0,1841
42,3045,9,30,0,7,1,deferred,gain,36,0,1842
43,3045,12,30,0,7,1,deferred,gain,36,0,1843
44,3045,15,30,0,7,1,deferred,gain,36,0,1844
45,3045,18,30,0,7,0,deferred,gain,36,0,1845
46,3045,21,30,0,7,0,deferred,gain,36,0,1846
47,3045,24,30,0,7,0,deferred,gain,36,0,1847
48,3045,27,30,0,7,0,deferred,gain,36,0,1848
49,3045,30,30,0,7,0,deferred,gain,36,0,1849
0,3051,3,30,0,7,1,deferred,gain,37,0,1850
1,3051,6,30,0,7,1,deferred,gain,37,0,1851
2,3051,9,30,0,7,1,deferred,gain,37,0,1852
3,3051,12,30,0,7,1,deferred,gain,37,0,1853
4,3051,15,30,0,7,1,deferred,gain,37,0,1854
5,3051,18,30,0,7,1,deferred,gain,37,0,1855
6,3051,21,30,0,7,1,deferred,gain,37,0,1856
7,3051,24,30,0,7,1,deferred,gain,37,0,1857
8,3051,27,30,0,7,0,deferred,gain,37,0,1858
9,3051,30,30,0,7,0,deferred,gain,37,0,1859
10,3051,3,30,0,101,1,deferred,gain,37,0,1860
11,3051,6,30,0,101,1,deferred,gain,37,0,1861
12,3051,9,30,0,101,1,deferred,gain,37,0,1862
13,3051,12,30,0,101,1,deferred,gain,37,0,1863
14,3051,15,30,0,101,1,deferred,gain,37,0,1864
15,3051,18,30,0,101,1,deferred,gain,37,0,1865
16,3051,21,30,0,101,1,deferred,gain,37,0,1866
17,3051,24,30,0,101,1,deferred,gain,37,0,1867
18,3051,27,30,0,101,0,deferred,gain,37,0,1868
19,3051,30,30,0,101,0,deferred,gain,37,0,1869
20,3051,3,30,0,15,1,deferred,gain,37,0,1870
21,3051,6,30,0,15,1,deferred,gain,37,0,1871
22,3051,9,30,0,15,1,deferred,gain,37,0,1872
23,3051,12,30,0,15,1,deferred,gain,37,0,1873
24,3051,15,30,0,15,1,deferred,gain,37,0,1874
25,3051,18,30,0,15,1,deferred,gain,37,0,1875
26,3051,21,30,0,15,1,deferred,gain,37,0,1876
27,3051,24,30,0,15,1,deferred,gain,37,0,1877
28,3051,27,30,0,15,0,deferred,gain,37,0,1878
29,3051,30,30,0,15,0,deferred,gain,37,0,1879
30,3051,3,30,0,56,1,deferred,gain,37,0,1880
31,3051,6,30,0,56,1,deferred,gain,37,0,1881
32,3051,9,30,0,56,1,deferred,gain,37,0,1882
33,3051,12,30,0,56,1,deferred,gain,37,0,1883
34,3051,15,30,0,56,1,deferred,gain,37,0,1884
35,3051,18,30,0,56,1,deferred,gain,37,0,1885
36,3051,21,30,0,56,1,deferred,gain,37,0,1886
37,3051,24,30,0,56,1,deferred,gain,37,0,1887
38,3051,27,30,0,56,0,deferred,gain,37,0,1888
39,3051,30,30,0,56,0,deferred,gain,37,0,1889
40,3051,3,30,0,29,1,deferred,gain,37,0,1890
41,3051,6,30,0,29,1,deferred,gain,37,0,1891
42,3051,9,30,0,29,1,deferred,gain,37,0,1892
43,3051,12,30,0,29,1,deferred,gain,37,0,1893
44,3051,15,30,0,29,1,deferred,gain,37,0,1894
45,3051,18,30,0,29,1,deferred,gain,37,0,1895
46,3051,21,30,0,29,1,deferred,gain,37,0,1896
47,3051,24,30,0,29,1,deferred,gain,37,0,1897
48,3051,27,30,0,29,0,deferred,gain,37,0,1898
49,3051,30,30,0,29,0,deferred,gain,37,0,1899
0,3079,30,30,0,101,0,deferred,gain,38,0,1900
1,3079,27,30,0,101,0,deferred,gain,38,0,1901
2,3079,24,30,0,101,0,deferred,gain,38,0,1902
3,3079,21,30,0,101,0,deferred,gain,38,0,1903
4,3079,18,30,0,101,1,deferred,gain,38,0,1904
5,3079,15,30,0,101,1,deferred,gain,38,0,1905
6,3079,12,30,0,101,0,deferred,gain,38,0,1906
7,3079,9,30,0,101,0,deferred,gain,38,0,1907
8,3079,6,30,0,101,0,deferred,gain,38,0,1908
9,3079,3,30,0,101,0,deferred,gain,38,0,1909
10,3079,30,30,0,7,0,deferred,gain,38,0,1910
11,3079,27,30,0,7,1,deferred,gain,38,0,1911
12,3079,24,30,0,7,1,deferred,gain,38,0,1912
13,3079,21,30,0,7,1,deferred,gain,38,0,1913
14,3079,18,30,0,7,1,deferred,gain,38,0,1914
15,3079,15,30,0,7,1,deferred,gain,38,0,1915
16,3079,12,30,0,7,1,deferred,gain,38,0,1916
17,3079,9,30,0,7,1,deferred,gain,38,0,1917
18,3079,6,30,0,7,1,deferred,gain,38,0,1918
19,3079,3,30,0,7,1,deferred,gain,38,0,1919
20,3079,30,30,0,56,0,deferred,gain,38,0,1920
21,3079,27,30,0,56,0,deferred,gain,38,0,1921
22,3079,24,30,0,56,0,deferred,gain,38,0,1922
23,3079,21,30,0,56,0,deferred,gain,38,0,1923
24,3079,18,30,0,56,0,deferred,gain,38,0,1924
25,3079,15,30,0,56,0,deferred,gain,38,0,1925
26,3079,12,30,0,56,0,deferred,gain,38,0,1926
27,3079,9,30,0,56,0,deferred,gain,38,0,1927
28,3079,6,30,0,56,0,deferred,gain,38,0,1928
29,3079,3,30,0,56,0,deferred,gain,38,0,1929
30,3079,30,30,0,15,0,deferred,gain,38,0,1930
31,3079,27,30,0,15,0,deferred,gain,38,0,1931
32,3079,24,30,0,15,0,deferred,gain,38,0,1932
33,3079,21,30,0,15,0,deferred,gain,38,0,1933
34,3079,18,30,0,15,0,deferred,gain,38,0,1934
35,3079,15,30,0,15,0,deferred,gain,38,0,1935
36,3079,12,30,0,15,0,deferred,gain,38,0,1936
37,3079,9,30,0,15,1,deferred,gain,38,0,1937
38,3079,6,30,0,15,1,deferred,gain,38,0,1938
39,3079,3,30,0,15,1,deferred,gain,38,0,1939
40,3079,30,30,0,29,0,deferred,gain,38,0,1940
41,3079,27,30,0,29,0,deferred,gain,38,0,1941
42,3079,24,30,0,29,0,deferred,gain,38,0,1942
43,3079,21,30,0,29,0,deferred,gain,38,0,1943
44,3079,18,30,0,29,0,deferred,gain,38,0,1944
45,3079,15,30,0,29,0,deferred,gain,38,0,1945
46,3079,12,30,0,29,0,deferred,gain,38,0,1946
47,3079,9,30,0,29,0,deferred,gain,38,0,1947
48,3079,6,30,0,29,0,deferred,gain,38,0,1948
49,3079,3,30,0,29,0,deferred,gain,38,0,1949
0,3086,30,30,0,15,1,deferred,gain,39,0,1950
1,3086,27,30,0,15,1,deferred,gain,39,0,1951
2,3086,24,30,0,15,1,deferred,gain,39,0,1952
3,3086,21,30,0,15,0,deferred,gain,39,0,1953
4,3086,18,30,0,15,0,deferred,gain,39,0,1954
5,3086,15,30,0,15,1,deferred,gain,39,0,1955
6,3086,12,30,0,15,0,deferred,gain,39,0,1956
7,3086,9,30,0,15,0,deferred,gain,39,0,1957
8,3086,6,30,0,15,1,deferred,gain,39,0,1958
9,3086,3,30,0,15,0,deferred,gain,39,0,1959
10,3086,30,30,0,7,0,deferred,gain,39,0,1960
11,3086,27,30,0,7,0,deferred,gain,39,0,1961
12,3086,24,30,0,7,0,deferred,gain,39,0,1962
13,3086,21,30,0,7,0,deferred,gain,39,0,1963
14,3086,18,30,0,7,1,deferred,gain,39,0,1964
15,3086,15,30,0,7,0,deferred,gain,39,0,1965
16,3086,12,30,0,7,1,deferred,gain,39,0,1966
17,3086,9,30,0,7,0,deferred,gain,39,0,1967
18,3086,6,30,0,7,1,deferred,gain,39,0,1968
19,3086,3,30,0,7,0,deferred,gain,39,0,1969
20,3086,30,30,0,29,0,deferred,gain,39,0,1970
21,3086,27,30,0,29,0,deferred,gain,39,0,1971
22,3086,24,30,0,29,0,deferred,gain,39,0,1972
23,3086,21,30,0,29,0,deferred,gain,39,0,1973
24,3086,18,30,0,29,0,deferred,gain,39,0,1974
25,3086,15,30,0,29,0,deferred,gain,39,0,1975
26,3086,12,30,0,29,0,deferred,gain,39,0,1976
27,3086,9,30,0,29,0,deferred,gain,39,0,1977
28,3086,6,30,0,29,0,deferred,gain,39,0,1978
29,3086,3,30,0,29,0,deferred,gain,39,0,1979
30,3086,30,30,0,101,0,deferred,gain,39,0,1980
31,3086,27,30,0,101,0,deferred,gain,39,0,1981
32,3086,24,30,0,101,0,deferred,gain,39,0,1982
33,3086,21,30,0,101,0,deferred,gain,39,0,1983
34,3086,18,30,0,101,0,deferred,gain,39,0,1984
35,3086,15,30,0,101,0,deferred,gain,39,0,1985
36,3086,12,30,0,101,0,deferred,gain,39,0,1986
37,3086,9,30,0,101,0,deferred,gain,39,0,1987
38,3086,6,30,0,101,0,deferred,gain,39,0,1988
39,3086,3,30,0,101,0,deferred,gain,39,0,1989
40,3086,30,30,0,56,0,deferred,gain,39,0,1990
41,3086,27,30,0,56,0,deferred,gain,39,0,1991
42,3086,24,30,0,56,0,deferred,gain,39,0,1992
43,3086,21,30,0,56,0,deferred,gain,39,0,1993
44,3086,18,30,0,56,0,deferred,gain,39,0,1994
45,3086,15,30,0,56,0,deferred,gain,39,0,1995
46,3086,12,30,0,56,0,deferred,gain,39,0,1996
47,3086,9,30,0,56,0,deferred,gain,39,0,1997
48,3086,6,30,0,56,0,deferred,gain,39,0,1998
49,3086,3,30,0,56,0,deferred,gain,39,0,1999
0,3036,3,30,0,29,1,deferred,gain,40,0,2000
1,3036,6,30,0,29,1,deferred,gain,40,0,2001
2,3036,9,30,0,29,1,deferred,gain,40,0,2002
3,3036,12,30,0,29,1,deferred,gain,40,0,2003
4,3036,15,30,0,29,1,deferred,gain,40,0,2004
5,3036,18,30,0,29,0,deferred,gain,40,0,2005
6,3036,21,30,0,29,0,deferred,gain,40,0,2006
7,3036,24,30,0,29,0,deferred,gain,40,0,2007
8,3036,27,30,0,29,0,deferred,gain,40,0,2008
9,3036,30,30,0,29,0,deferred,gain,40,0,2009
10,3036,3,30,0,15,1,deferred,gain,40,0,2010
11,3036,6,30,0,15,1,deferred,gain,40,0,2011
12,3036,9,30,0,15,1,deferred,gain,40,0,2012
13,3036,12,30,0,15,1,deferred,gain,40,0,2013
14,3036,15,30,0,15,1,deferred,gain,40,0,2014
