,Participant,RA,RB,DA,DB,R,paradigm,reward_mag,id,condition,trial
17,1059,9,30,0,7,1,deferred,low,10,0,517
18,1059,6,30,0,7,1,deferred,low,10,0,518
19,1059,3,30,0,7,1,deferred,low,10,0,519
20,1059,30,30,0,29,0,deferred,low,10,0,520
21,1059,27,30,0,29,0,deferred,low,10,0,521
22,1059,24,30,0,29,0,deferred,low,10,0,522
23,1059,21,30,0,29,0,deferred,low,10,0,523
24,1059,18,30,0,29,0,deferred,low,10,0,524
25,1059,15,30,0,29,0,deferred,low,10,0,525
26,1059,12,30,0,29,1,deferred,low,10,0,526
27,1059,9,30,0,29,0,deferred,low,10,0,527
28,1059,6,30,0,29,1,deferred,low,10,0,528
29,1059,3,30,0,29,1,deferred,low,10,0,529
30,1059,30,30,0,101,0,deferred,low,10,0,530
31,1059,27,30,0,101,0,deferred,low,10,0,531
32,1059,24,30,0,101,0,deferred,low,10,0,532
33,1059,21,30,0,101,0,deferred,low,10,0,533
34,1059,18,30,0,101,0,deferred,low,10,0,534
35,1059,15,30,0,101,0,deferred,low,10,0,535
36,1059,12,30,0,101,0,deferred,low,10,0,536
37,1059,9,30,0,101,0,deferred,low,10,0,537
38,1059,6,30,0,101,0,deferred,low,10,0,538
39,1059,3,30,0,101,1,deferred,low,10,0,539
40,1059,30,30,0,56,0,deferred,low,10,0,540
41,1059,27,30,0,56,0,deferred,low,10,0,541
42,1059,24,30,0,56,0,deferred,low,10,0,542
43,1059,21,30,0,56,0,deferred,low,10,0,543
44,1059,18,30,0,56,0,deferred,low,10,0,544
45,1059,15,30,0,56,1,deferred,low,10,0,545
46,1059,12,30,0,56,1,deferred,low,10,0,546
47,1059,9,30,0,56,1,deferred,low,10,0,547
48,1059,6,30,0,56,0,deferred,low,10,0,548
49,1059,3,30,0,56,1,deferred,low,10,0,549
0,1058,30,30,0,15,0,deferred,low,11,0,550
1,1058,27,30,0,15,1,deferred,low,11,0,551
2,1058,24,30,0,15,1,deferred,low,11,0,552
3,1058,21,30,0,15,1,deferred,low,11,0,553
4,1058,18,30,0,15,1,deferred,low,11,0,554
5,1058,15,30,0,15,1,deferred,low,11,0,555
6,1058,12,30,0,15,1,deferred,low,11,0,556
7,1058,9,30,0,15,0,deferred,low,11,0,557
8,1058,6,30,0,15,1,deferred,low,11,0,558
9,1058,3,30,0,15,1,deferred,low,11,0,559
10,1058,30,30,0,7,0,deferred,low,11,0,560
11,1058,27,30,0,7,0,deferred,low,11,0,561
12,1058,24,30,0,7,0,deferred,low,11,0,562
13,1058,21,30,0,7,1,deferred,low,11,0,563
14,1058,18,30,0,7,1,deferred,low,11,0,564
15,1058,15,30,0,7,1,deferred,low,11,0,565
16,1058,12,30,0,7,1,deferred,low,11,0,566
17,1058,9,30,0,7,1,deferred,low,11,0,567
18,1058,6,30,0,7,1,deferred,low,11,0,568
19,1058,3,30,0,7,1,deferred,low,11,0,569
20,1058,30,30,0,29,0,deferred,low,11,0,570
21,1058,27,30,0,29,0,deferred,low,11,0,571
22,1058,24,30,0,29,0,deferred,low,11,0,572
23,1058,21,30,0,29,0,deferred,low,11,0,573
24,1058,18,30,0,29,0,deferred,low,11,0,574
25,1058,15,30,0,29,0,deferred,low,11,0,575
26,1058,12,30,0,29,0,deferred,low,11,0,576
27,1058,9,30,0,29,0,deferred,low,11,0,577
28,1058,6,30,0,29,1,deferred,low,11,0,578
29,1058,3,30,0,29,0,deferred,low,11,0,579
30,1058,30,30,0,101,0,deferred,low,11,0,580
31,1058,27,30,0,101,0,deferred,low,11,0,581
32,1058,24,30,0,101,0,deferred,low,11,0,582
33,1058,21,30,0,101,0,deferred,low,11,0,583
34,1058,18,30,0,101,0,deferred,low,11,0,584
35,1058,15,30,0,101,0,deferred,low,11,0,585
36,1058,12,30,0,101,0,deferred,low,11,0,586
37,1058,9,30,0,101,1,deferred,low,11,0,587
38,1058,6,30,0,101,0,deferred,low,11,0,588
39,1058,3,30,0,101,0,deferred,low,11,0,589
40,1058,30,30,0,56,0,deferred,low,11,0,590
41,1058,27,30,0,56,0,deferred,low,11,0,591
42,1058,24,30,0,56,0,deferred,low,11,0,592
43,1058,21,30,0,56,0,deferred,low,11,0,593
44,1058,18,30,0,56,0,deferred,low,11,0,594
45,1058,15,30,0,56,0,deferred,low,11,0,595
46,1058,12,30,0,56,1,deferred,low,11,0,596
47,1058,9,30,0,56,0,deferred,low,11,0,597
48,1058,6,30,0,56,0,deferred,low,11,0,598
49,1058,3,30,0,56,1,deferred,low,11,0,599
0,1072,30,30,0,56,1,deferred,low,12,0,600
1,1072,27,30,0,56,1,deferred,low,12,0,601
2,1072,24,30,0,56,1,deferred,low,12,0,602
3,1072,21,30,0,56,0,deferred,low,12,0,603
4,1072,18,30,0,56,1,deferred,low,12,0,604
5,1072,15,30,0,56,0,deferred,low,12,0,605
6,1072,12,30,0,56,1,deferred,low,12,0,606
7,1072,9,30,0,56,1,deferred,low,12,0,607
8,1072,6,30,0,56,1,deferred,low,12,0,608
9,1072,3,30,0,56,1,deferred,low,12,0,609
10,1072,30,30,0,101,0,deferred,low,12,0,610
11,1072,27,30,0,101,0,deferred,low,12,0,611
12,1072,24,30,0,101,0,deferred,low,12,0,612
13,1072,21,30,0,101,0,deferred,low,12,0,613
14,1072,18,30,0,101,1,deferred,low,12,0,614
15,1072,15,30,0,101,1,deferred,low,12,0,615
16,1072,12,30,0,101,1,deferred,low,12,0,616
17,1072,9,30,0,101,1,deferred,low,12,0,617
18,1072,6,30,0,101,1,deferred,low,12,0,618
19,1072,3,30,0,101,1,deferred,low,12,0,619
20,1072,30,30,0,29,0,deferred,low,12,0,620
21,1072,27,30,0,29,0,deferred,low,12,0,621
22,1072,24,30,0,29,0,deferred,low,12,0,622
23,1072,21,30,0,29,1,deferred,low,12,0,623
24,1072,18,30,0,29,1,deferred,low,12,0,624
25,1072,15,30,0,29,1,deferred,low,12,0,625
26,1072,12,30,0,29,1,deferred,low,12,0,626
27,1072,9,30,0,29,1,deferred,low,12,0,627
28,1072,6,30,0,29,1,deferred,low,12,0,628
29,1072,3,30,0,29,1,deferred,low,12,0,629
30,1072,30,30,0,7,1,deferred,low,12,0,630
31,1072,27,30,0,7,1,deferred,low,12,0,631
32,1072,24,30,0,7,1,deferred,low,12,0,632
33,1072,21,30,0,7,1,deferred,low,12,0,633
34,1072,18,30,0,7,1,deferred,low,12,0,634
35,1072,15,30,0,7,1,deferred,low,12,0,635
36,1072,12,30,0,7,1,deferred,low,12,0,636
37,1072,9,30,0,7,1,deferred,low,12,0,637
38,1072,6,30,0,7,1,deferred,low,12,0,638
39,1072,3,30,0,7,1,deferred,low,12,0,639
40,1072,30,30,0,15,0,deferred,low,12,0,640
41,1072,27,30,0,15,0,deferred,low,12,0,641
42,1072,24,30,0,15,0,deferred,low,12,0,642
43,1072,21,30,0,15,0,deferred,low,12,0,643
44,1072,18,30,0,15,1,deferred,low,12,0,644
45,1072,15,30,0,15,1,deferred,low,12,0,645
46,1072,12,30,0,15,1,deferred,low,12,0,646
47,1072,9,30,0,15,1,deferred,low,12,0,647
48,1072,6,30,0,15,1,deferred,low,12,0,648
49,1072,3,30,0,15,1,deferred,low,12,0,649
0,1098,3,30,0,29,1,deferred,low,13,0,650
1,1098,6,30,0,29,1,deferred,low,13,0,651
2,1098,9,30,0,29,1,deferred,low,13,0,652
3,1098,12,30,0,29,1,deferred,low,13,0,653
4,1098,15,30,0,29,0,deferred,low,13,0,654
5,1098,18,30,0,29,0,deferred,low,13,0,655
6,1098,21,30,0,29,0,deferred,low,13,0,656
7,1098,24,30,0,29,0,deferred,low,13,0,657
8,1098,27,30,0,29,0,deferred,low,13,0,658
9,1098,30,30,0,29,0,deferred,low,13,0,659
10,1098,3,30,0,15,1,deferred,low,13,0,660
11,1098,6,30,0,15,1,deferred,low,13,0,661
12,1098,9,30,0,15,1,deferred,low,13,0,662
13,1098,12,30,0,15,0,deferred,low,13,0,663
14,1098,15,30,0,15,0,deferred,low,13,0,664
15,1098,18,30,0,15,0,deferred,low,13,0,665
16,1098,21,30,0,15,0,deferred,low,13,0,666
17,1098,24,30,0,15,0,deferred,low,13,0,667
18,1098,27,30,0,15,0,deferred,low,13,0,668
19,1098,30,30,0,15,0,deferred,low,13,0,669
20,1098,3,30,0,56,0,deferred,low,13,0,670
21,1098,6,30,0,56,0,deferred,low,13,0,671
22,1098,9,30,0,56,0,deferred,low,13,0,672
23,1098,12,30,0,56,0,deferred,low,13,0,673
24,1098,15,30,0,56,0,deferred,low,13,0,674
25,1098,18,30,0,56,0,deferred,low,13,0,675
26,1098,21,30,0,56,0,deferred,low,13,0,676
27,1098,24,30,0,56,0,deferred,low,13,0,677
28,1098,27,30,0,56,0,deferred,low,13,0,678
29,1098,30,30,0,56,0,deferred,low,13,0,679
30,1098,3,30,0,7,1,deferred,low,13,0,680
31,1098,6,30,0,7,1,deferred,low,13,0,681
32,1098,9,30,0,7,1,deferred,low,13,0,682
33,1098,12,30,0,7,1,deferred,low,13,0,683
34,1098,15,30,0,7,1,deferred,low,13,0,684
35,1098,18,30,0,7,0,deferred,low,13,0,685
36,1098,21,30,0,7,0,deferred,low,13,0,686
37,1098,24,30,0,7,0,deferred,low,13,0,687
38,1098,27,30,0,7,0,deferred,low,13,0,688
39,1098,30,30,0,7,0,deferred,low,13,0,689
40,1098,3,30,0,101,0,deferred,low,13,0,690
41,1098,6,30,0,101,0,deferred,low,13,0,691
42,1098,9,30,0,101,0,deferred,low,13,0,692
43,1098,12,30,0,101,0,deferred,low,13,0,693
44,1098,15,30,0,101,0,deferred,low,13,0,694
45,1098,18,30,0,101,0,deferred,low,13,0,695
46,1098,21,30,0,101,0,deferred,low,13,0,696
47,1098,24,30,0,101,0,deferred,low,13,0,697
48,1098,27,30,0,101,0,deferred,low,13,0,698
49,1098,30,30,0,101,0,deferred,low,13,0,699
0,1077,30,30,0,101,0,deferred,low,14,0,700
1,1077,27,30,0,101,0,deferred,low,14,0,701
2,1077,24,30,0,101,0,deferred,low,14,0,702
3,1077,21,30,0,101,0,deferred,low,14,0,703
4,1077,18,30,0,101,1,deferred,low,14,0,704
5,1077,15,30,0,101,1,deferred,low,14,0,705
6,1077,12,30,0,101,1,deferred,low,14,0,706
7,1077,9,30,0,101,1,deferred,low,14,0,707
8,1077,6,30,0,101,1,deferred,low,14,0,708
9,1077,3,30,0,101,1,deferred,low,14,0,709
10,1077,30,30,0,56,0,deferred,low,14,0,710
11,1077,27,30,0,56,0,deferred,low,14,0,711
12,1077,24,30,0,56,0,deferred,low,14,0,712
13,1077,21,30,0,56,0,deferred,low,14,0,713
14,1077,18,30,0,56,0,deferred,low,14,0,714
15,1077,15,30,0,56,0,deferred,low,14,0,715
16,1077,12,30,0,56,1,deferred,low,14,0,716
17,1077,9,30,0,56,1,deferred,low,14,0,717
18,1077,6,30,0,56,1,deferred,low,14,0,718
19,1077,3,30,0,56,1,deferred,low,14,0,719
20,1077,30,30,0,7,0,deferred,low,14,0,720
21,1077,27,30,0,7,1,deferred,low,14,0,721
22,1077,24,30,0,7,1,deferred,low,14,0,722
23,1077,21,30,0,7,1,deferred,low,14,0,723
24,1077,18,30,0,7,1,deferred,low,14,0,724
25,1077,15,30,0,7,1,deferred,low,14,0,725
26,1077,12,30,0,7,1,deferred,low,14,0,726
27,1077,9,30,0,7,1,deferred,low,14,0,727
28,1077,6,30,0,7,1,deferred,low,14,0,728
29,1077,3,30,0,7,1,deferred,low,14,0,729
30,1077,30,30,0,29,0,deferred,low,14,0,730
31,1077,27,30,0,29,0,deferred,low,14,0,731
32,1077,24,30,0,29,0,deferred,low,14,0,732
33,1077,21,30,0,29,0,deferred,low,14,0,733
34,1077,18,30,0,29,0,deferred,low,14,0,734
35,1077,15,30,0,29,0,deferred,low,14,0,735
36,1077,12,30,0,29,0,deferred,low,14,0,736
37,1077,9,30,0,29,0,deferred,low,14,0,737
38,1077,6,30,0,29,0,deferred,low,14,0,738
39,1077,3,30,0,29,0,deferred,low,14,0,739
40,1077,30,30,0,15,0,deferred,low,14,0,740
41,1077,27,30,0,15,0,deferred,low,14,0,741
42,1077,24,30,0,15,0,deferred,low,14,0,742
43,1077,21,30,0,15,0,deferred,low,14,0,743
44,1077,18,30,0,15,0,deferred,low,14,0,744
45,1077,15,30,0,15,0,deferred,low,14,0,745
46,1077,12,30,0,15,1,deferred,low,14,0,746
47,1077,9,30,0,15,1,deferred,low,14,0,747
48,1077,6,30,0,15,1,deferred,low,14,0,748
49,1077,3,30,0,15,1,deferred,low,14,0,749
0,1076,3,30,0,56,0,deferred,low,15,0,750
1,1076,6,30,0,56,1,deferred,low,15,0,751
2,1076,9,30,0,56,0,deferred,low,15,0,752
3,1076,12,30,0,56,1,deferred,low,15,0,753
4,1076,15,30,0,56,1,deferred,low,15,0,754
5,1076,18,30,0,56,1,deferred,low,15,0,755
6,1076,21,30,0,56,0,deferred,low,15,0,756
7,1076,24,30,0,56,0,deferred,low,15,0,757
8,1076,27,30,0,56,0,deferred,low,15,0,758
9,1076,30,30,0,56,0,deferred,low,15,0,759
10,1076,3,30,0,29,1,deferred,low,15,0,760
11,1076,6,30,0,29,1,deferred,low,15,0,761
12,1076,9,30,0,29,1,deferred,low,15,0,762
13,1076,12,30,0,29,1,deferred,low,15,0,763
14,1076,15,30,0,29,0,deferred,low,15,0,764
15,1076,18,30,0,29,0,deferred,low,15,0,765
16,1076,21,30,0,29,1,deferred,low,15,0,766
17,1076,24,30,0,29,0,deferred,low,15,0,767
18,1076,27,30,0,29,0,deferred,low,15,0,768
19,1076,30,30,0,29,0,deferred,low,15,0,769
20,1076,3,30,0,101,1,deferred,low,15,0,770
21,1076,6,30,0,101,1,deferred,low,15,0,771
22,1076,9,30,0,101,1,deferred,low,15,0,772
23,1076,12,30,0,101,0,deferred,low,15,0,773
24,1076,15,30,0,101,0,deferred,low,15,0,774
25,1076,18,30,0,101,0,deferred,low,15,0,775
26,1076,21,30,0,101,0,deferred,low,15,0,776
27,1076,24,30,0,101,1,deferred,low,15,0,777
28,1076,27,30,0,101,0,deferred,low,15,0,778
29,1076,30,30,0,101,0,deferred,low,15,0,779
30,1076,3,30,0,15,1,deferred,low,15,0,780
31,1076,6,30,0,15,1,deferred,low,15,0,781
32,1076,9,30,0,15,1,deferred,low,15,0,782
33,1076,12,30,0,15,1,deferred,low,15,0,783
34,1076,15,30,0,15,1,deferred,low,15,0,784
35,1076,18,30,0,15,1,deferred,low,15,0,785
36,1076,21,30,0,15,1,deferred,low,15,0,786
37,1076,24,30,0,15,1,deferred,low,15,0,787
38,1076,27,30,0,15,0,deferred,low,15,0,788
39,1076,30,30,0,15,0,deferred,low,15,0,789
40,1076,3,30,0,7,1,deferred,low,15,0,790
41,1076,6,30,0,7,1,deferred,low,15,0,791
42,1076,9,30,0,7,1,deferred,low,15,0,792
43,1076,12,30,0,7,1,deferred,low,15,0,793
44,1076,15,30,0,7,1,deferred,low,15,0,794
45,1076,18,30,0,7,1,deferred,low,15,0,795
46,1076,21,30,0,7,1,deferred,low,15,0,796
47,1076,24,30,0,7,1,deferred,low,15,0,797
48,1076,27,30,0,7,1,deferred,low,15,0,798
49,1076,30,30,0,7,0,deferred,low,15,0,799
0,1062,3,30,0,7,1,deferred,low,16,0,800
1,1062,6,30,0,7,1,deferred,low,16,0,801
2,1062,9,30,0,7,1,deferred,low,16,0,802
3,1062,12,30,0,7,1,deferred,low,16,0,803
4,1062,15,30,0,7,0,deferred,low,16,0,804
5,1062,18,30,0,7,1,deferred,low,16,0,805
6,1062,21,30,0,7,1,deferred,low,16,0,806
7,1062,24,30,0,7,0,deferred,low,16,0,807
8,1062,27,30,0,7,0,deferred,low,16,0,808
9,1062,30,30,0,7,0,deferred,low,16,0,809
10,1062,3,30,0,15,1,deferred,low,16,0,810
11,1062,6,30,0,15,1,deferred,low,16,0,811
12,1062,9,30,0,15,1,deferred,low,16,0,812
13,1062,12,30,0,15,1,deferred,low,16,0,813
14,1062,15,30,0,15,1,deferred,low,16,0,814
15,1062,18,30,0,15,1,deferred,low,16,0,815
16,1062,21,30,0,15,1,deferred,low,16,0,816
17,1062,24,30,0,15,0,deferred,low,16,0,817
18,1062,27,30,0,15,0,deferred,low,16,0,818
19,1062,30,30,0,15,0,deferred,low,16,0,819
20,1062,3,30,0,101,1,deferred,low,16,0,820
21,1062,6,30,0,101,1,deferred,low,16,0,821
22,1062,9,30,0,101,1,deferred,low,16,0,822
23,1062,12,30,0,101,1,deferred,low,16,0,823
24,1062,15,30,0,101,1,deferred,low,16,0,824
25,1062,18,30,0,101,1,deferred,low,16,0,825
26,1062,21,30,0,101,1,deferred,low,16,0,826
27,1062,24,30,0,101,1,deferred,low,16,0,827
28,1062,27,30,0,101,0,deferred,low,16,0,828
29,1062,30,30,0,101,0,deferred,low,16,0,829
30,1062,3,30,0,29,1,deferred,low,16,0,830
31,1062,6,30,0,29,1,deferred,low,16,0,831
32,1062,9,30,0,29,1,deferred,low,16,0,832
33,1062,12,30,0,29,1,deferred,low,16,0,833
34,1062,15,30,0,29,1,deferred,low,16,0,834
35,1062,18,30,0,29,1,deferred,low,16,0,835
36,1062,21,30,0,29,1,deferred,low,16,0,836
37,1062,24,30,0,29,0,deferred,low,16,0,837
38,1062,27,30,0,29,0,deferred,low,16,0,838
39,1062,30,30,0,29,0,deferred,low,16,0,839
40,1062,3,30,0,56,1,deferred,low,16,0,840
41,1062,6,30,0,56,1,deferred,low,16,0,841
42,1062,9,30,0,56,1,deferred,low,16,0,842
43,1062,12,30,0,56,1,deferred,low,16,0,843
44,1062,15,30,0,56,1,deferred,low,16,0,844
45,1062,18,30,0,56,1,deferred,low,16,0,845
46,1062,21,30,0,56,1,deferred,low,16,0,846
47,1062,24,30,0,56,0,deferred,low,16,0,847
48,1062,27,30,0,56,0,deferred,low,16,0,848
49,1062,30,30,0,56,0,deferred,low,16,0,849
0,1074,3,30,0,101,1,deferred,low,17,0,850
1,1074,6,30,0,101,1,deferred,low,17,0,851
2,1074,9,30,0,101,1,deferred,low,17,0,852
3,1074,12,30,0,101,1,deferred,low,17,0,853
4,1074,15,30,0,101,1,deferred,low,17,0,854
5,1074,18,30,0,101,0,deferred,low,17,0,855
6,1074,21,30,0,101,0,deferred,low,17,0,856
7,1074,24,30,0,101,0,deferred,low,17,0,857
8,1074,27,30,0,101,0,deferred,low,17,0,858
9,1074,30,30,0,101,0,deferred,low,17,0,859
10,1074,3,30,0,7,1,deferred,low,17,0,860
11,1074,6,30,0,7,1,deferred,low,17,0,861
12,1074,9,30,0,7,1,deferred,low,17,0,862
13,1074,12,30,0,7,1,deferred,low,17,0,863
14,1074,15,30,0,7,0,deferred,low,17,0,864
15,1074,18,30,0,7,0,deferred,low,17,0,865
16,1074,21,30,0,7,0,deferred,low,17,0,866
17,1074,24,30,0,7,0,deferred,low,17,0,867
18,1074,27,30,0,7,0,deferred,low,17,0,868
19,1074,30,30,0,7,0,deferred,low,17,0,869
20,1074,3,30,0,56,0,deferred,low,17,0,870
21,1074,6,30,0,56,0,deferred,low,17,0,871
22,1074,9,30,0,56,0,deferred,low,17,0,872
23,1074,12,30,0,56,0,deferred,low,17,0,873
24,1074,15,30,0,56,0,deferred,low,17,0,874
25,1074,18,30,0,56,0,deferred,low,17,0,875
26,1074,21,30,0,56,0,deferred,low,17,0,876
27,1074,24,30,0,56,0,deferred,low,17,0,877
28,1074,27,30,0,56,0,deferred,low,17,0,878
29,1074,30,30,0,56,0,deferred,low,17,0,879
30,1074,3,30,0,15,1,deferred,low,17,0,880
31,1074,6,30,0,15,1,deferred,low,17,0,881
32,1074,9,30,0,15,0,deferred,low,17,0,882
33,1074,12,30,0,15,0,deferred,low,17,0,883
34,1074,15,30,0,15,0,deferred,low,17,0,884
35,1074,18,30,0,15,0,deferred,low,17,0,885
36,1074,21,30,0,15,0,deferred,low,17,0,886
37,1074,24,30,0,15,0,deferred,low,17,0,887
38,1074,27,30,0,15,0,deferred,low,17,0,888
39,1074,30,30,0,15,0,deferred,low,17,0,889
40,1074,3,30,0,29,1,deferred,low,17,0,890
41,1074,6,30,0,29,1,deferred,low,17,0,891
42,1074,9,30,0,29,1,deferred,low,17,0,892
43,1074,12,30,0,29,0,deferred,low,17,0,893
44,1074,15,30,0,29,0,deferred,low,17,0,894
45,1074,18,30,0,29,0,deferred,low,17,0,895
46,1074,21,30,0,29,0,deferred,low,17,0,896
47,1074,24,30,0,29,0,deferred,low,17,0,897
48,1074,27,30,0,29,0,deferred,low,17,0,898
49,1074,30,30,0,29,0,deferred,low,17,0,899
0,1060,3,30,0,29,1,deferred,low,18,0,900
1,1060,6,30,0,29,1,deferred,low,18,0,901
2,1060,9,30,0,29,1,deferred,low,18,0,902
3,1060,12,30,0,29,1,deferred,low,18,0,903
4,1060,15,30,0,29,0,deferred,low,18,0,904
5,1060,18,30,0,29,1,deferred,low,18,0,905
6,1060,21,30,0,29,0,deferred,low,18,0,906
7,1060,24,30,0,29,0,deferred,low,18,0,907
8,1060,27,30,0,29,0,deferred,low,18,0,908
9,1060,30,30,0,29,0,deferred,low,18,0,909
10,1060,3,30,0,15,1,deferred,low,18,0,910
11,1060,6,30,0,15,1,deferred,low,18,0,911
12,1060,9,30,0,15,1,deferred,low,18,0,912
13,1060,12,30,0,15,1,deferred,low,18,0,913
14,1060,15,30,0,15,0,deferred,low,18,0,914
15,1060,18,30,0,15,1,deferred,low,18,0,915
16,1060,21,30,0,15,0,deferred,low,18,0,916
17,1060,24,30,0,15,0,deferred,low,18,0,917
18,1060,27,30,0,15,0,deferred,low,18,0,918
19,1060,30,30,0,15,0,deferred,low,18,0,919
20,1060,3,30,0,56,1,deferred,low,18,0,920
21,1060,6,30,0,56,1,deferred,low,18,0,921
22,1060,9,30,0,56,1,deferred,low,18,0,922
23,1060,12,30,0,56,1,deferred,low,18,0,923
24,1060,15,30,0,56,1,deferred,low,18,0,924
25,1060,18,30,0,56,1,deferred,low,18,0,925
26,1060,21,30,0,56,1,deferred,low,18,0,926
27,1060,24,30,0,56,0,deferred,low,18,0,927
28,1060,27,30,0,56,0,deferred,low,18,0,928
29,1060,30,30,0,56,0,deferred,low,18,0,929
30,1060,3,30,0,7,1,deferred,low,18,0,930
31,1060,6,30,0,7,1,deferred,low,18,0,931
32,1060,9,30,0,7,1,deferred,low,18,0,932
33,1060,12,30,0,7,1,deferred,low,18,0,933
34,1060,15,30,0,7,1,deferred,low,18,0,934
35,1060,18,30,0,7,1,deferred,low,18,0,935
36,1060,21,30,0,7,0,deferred,low,18,0,936
37,1060,24,30,0,7,0,deferred,low,18,0,937
38,1060,27,30,0,7,0,deferred,low,18,0,938
39,1060,30,30,0,7,0,deferred,low,18,0,939
40,1060,3,30,0,101,0,deferred,low,18,0,940
41,1060,6,30,0,101,1,deferred,low,18,0,941
42,1060,9,30,0,101,1,deferred,low,18,0,942
43,1060,12,30,0,101,1,deferred,low,18,0,943
44,1060,15,30,0,101,0,deferred,low,18,0,944
45,1060,18,30,0,101,0,deferred,low,18,0,945
46,1060,21,30,0,101,0,deferred,low,18,0,946
47,1060,24,30,0,101,0,deferred,low,18,0,947
48,1060,27,30,0,101,0,deferred,low,18,0,948
49,1060,30,30,0,101,0,deferred,low,18,0,949
0,1093,3,30,0,56,1,deferred,low,19,0,950
1,1093,6,30,0,56,1,deferred,low,19,0,951
2,1093,9,30,0,56,0,deferred,low,19,0,952
3,1093,12,30,0,56,1,deferred,low,19,0,953
4,1093,15,30,0,56,1,deferred,low,19,0,954
5,1093,18,30,0,56,1,deferred,low,19,0,955
6,1093,21,30,0,56,1,deferred,low,19,0,956
7,1093,24,30,0,56,1,deferred,low,19,0,957
8,1093,27,30,0,56,1,deferred,low,19,0,958
9,1093,30,30,0,56,0,deferred,low,19,0,959
10,1093,3,30,0,29,1,deferred,low,19,0,960
11,1093,6,30,0,29,1,deferred,low,19,0,961
12,1093,9,30,0,29,1,deferred,low,19,0,962
13,1093,12,30,0,29,1,deferred,low,19,0,963
14,1093,15,30,0,29,1,deferred,low,19,0,964
15,1093,18,30,0,29,1,deferred,low,19,0,965
16,1093,21,30,0,29,1,deferred,low,19,0,966
17,1093,24,30,0,29,1,deferred,low,19,0,967
18,1093,27,30,0,29,1,deferred,low,19,0,968
19,1093,30,30,0,29,0,deferred,low,19,0,969
20,1093,3,30,0,101,1,deferred,low,19,0,970
21,1093,6,30,0,101,1,deferred,low,19,0,971
22,1093,9,30,0,101,1,deferred,low,19,0,972
23,1093,12,30,0,101,1,deferred,low,19,0,973
24,1093,15,30,0,101,1,deferred,low,19,0,974
25,1093,18,30,0,101,1,deferred,low,19,0,975
26,1093,21,30,0,101,1,deferred,low,19,0,976
27,1093,24,30,0,101,1,deferred,low,19,0,977
28,1093,27,30,0,101,0,deferred,low,19,0,978
29,1093,30,30,0,101,0,deferred,low,19,0,979
30,1093,3,30,0,15,1,deferred,low,19,0,980
31,1093,6,30,0,15,1,deferred,low,19,0,981
32,1093,9,30,0,15,1,deferred,low,19,0,982
33,1093,12,30,0,15,1,deferred,low,19,0,983
34,1093,15,30,0,15,1,deferred,low,19,0,984
35,1093,18,30,0,15,1,deferred,low,19,0,985
36,1093,21,30,0,15,1,deferred,low,19,0,986
37,1093,24,30,0,15,1,deferred,low,19,0,987
38,1093,27,30,0,15,1,deferred,low,19,0,988
39,1093,30,30,0,15,0,deferred,low,19,0,989
40,1093,3,30,0,7,1,deferred,low,19,0,990
41,1093,6,30,0,7,1,deferred,low,19,0,991
42,1093,9,30,0,7,1,deferred,low,19,0,992
43,1093,12,30,0,7,1,deferred,low,19,0,993
44,1093,15,30,0,7,1,deferred,low,19,0,994
45,1093,18,30,0,7,1,deferred,low,19,0,995
46,1093,21,30,0,7,1,deferred,low,19,0,996
47,1093,24,30,0,7,1,deferred,low,19,0,997
48,1093,27,30,0,7,1,deferred,low,19,0,998
49,1093,30,30,0,7,0,deferred,low,19,0,999
0,1087,3,30,0,15,1,deferred,low,20,0,1000
1,1087,6,30,0,15,1,deferred,low,20,0,1001
2,1087,9,30,0,15,1,deferred,low,20,0,1002
3,1087,12,30,0,15,1,deferred,low,20,0,1003
4,1087,15,30,0,15,1,deferred,low,20,0,1004
5,1087,18,30,0,15,1,deferred,low,20,0,1005
6,1087,21,30,0,15,0,deferred,low,20,0,1006
7,1087,24,30,0,15,1,deferred,low,20,0,1007
8,1087,27,30,0,15,1,deferred,low,20,0,1008
9,1087,30,30,0,15,0,deferred,low,20,0,1009
10,1087,3,30,0,29,1,deferred,low,20,0,1010
11,1087,6,30,0,29,1,deferred,low,20,0,1011
12,1087,9,30,0,29,1,deferred,low,20,0,1012
13,1087,12,30,0,29,1,deferred,low,20,0,1013
14,1087,15,30,0,29,1,deferred,low,20,0,1014
15,1087,18,30,0,29,1,deferred,low,20,0,1015
16,1087,21,30,0,29,1,deferred,low,20,0,1016
17,1087,24,30,0,29,1,deferred,low,20,0,1017
18,1087,27,30,0,29,1,deferred,low,20,0,1018
19,1087,30,30,0,29,0,deferred,low,20,0,1019
20,1087,3,30,0,7,1,deferred,low,20,0,1020
21,1087,6,30,0,7,1,deferred,low,20,0,1021
22,1087,9,30,0,7,1,deferred,low,20,0,1022
23,1087,12,30,0,7,1,deferred,low,20,0,1023
24,1087,15,30,0,7,1,deferred,low,20,0,1024
25,1087,18,30,0,7,1,deferred,low,20,0,1025
26,1087,21,30,0,7,1,deferred,low,20,0,1026
27,1087,24,30,0,7,1,deferred,low,20,0,1027
28,1087,27,30,0,7,1,deferred,low,20,0,1028
29,1087,30,30,0,7,1,deferred,low,20,0,1029
30,1087,3,30,0,56,1,deferred,low,20,0,1030
31,1087,6,30,0,56,1,deferred,low,20,0,1031
