,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block.order,RT_second,adjusting.order,condition
8259,4064,1,30,7,6,0,2,1,2.359060049,843,1,24.46550107,1,egs
8260,4064,1,30,7,3,0,2,1,2.077854156,843,1,22.84070992,1,egs
8261,4064,1,30,15,30,0,1,0,4.233810902,54,1,1.484180212,1,egs
8262,4064,1,30,15,27,0,1,0,2.468420029,41,1,1.04674077,1,egs
8263,4064,1,30,15,24,0,1,0,3.108963013,46,1,1.202973127,1,egs
8264,4064,1,30,15,21,0,1,0,4.593142033,20,1,1.281080008,1,egs
8265,4064,1,30,15,18,0,1,0,3.374554157,22,1,0.843637943,1,egs
8266,4064,1,30,15,15,0,2,1,2.437172174,843,1,29.71480298,1,egs
8267,4064,1,30,15,12,0,2,1,2.749636889,843,1,29.91789699,1,egs
8268,4064,1,30,15,9,0,2,1,2.437175035,843,1,28.2618711,1,egs
8269,4064,1,30,15,6,0,2,1,3.140206814,843,1,30.08966923,1,egs
8270,4064,1,30,15,3,0,2,1,2.609009981,843,1,27.74614596,1,egs
8271,4064,1,30,101,30,0,1,0,3.530758858,17,1,1.312319994,1,egs
8272,4064,1,30,101,27,0,1,0,2.155948877,14,1,0.843635082,1,egs
8273,4064,1,30,101,24,0,1,0,1.890362978,16,1,1.140468121,1,egs
8274,4064,1,30,101,21,0,1,0,2.155949116,17,1,1.249827862,1,egs
8275,4064,1,30,101,18,0,1,0,2.077835083,15,1,1.015484095,1,egs
8276,4064,1,30,101,15,0,1,0,2.202818155,16,1,1.093601942,1,egs
8277,4064,1,30,101,12,0,1,0,2.421540022,16,1,1.156088829,1,egs
8278,4064,1,30,101,9,0,2,1,2.187196016,843,1,163.5881689,1,egs
8279,4064,1,30,101,6,0,2,1,2.688108206,843,1,168.7871189,1,egs
8280,4064,1,30,101,3,0,1,0,3.609523058,19,1,1.687567949,1,egs
8281,4064,1,30,29,30,0,1,0,3.765774965,34,1,1.359431028,1,egs
8282,4064,1,30,29,27,0,1,0,3.031373024,29,1,1.031291962,1,egs
8283,4064,1,30,29,24,0,1,0,2.21883893,29,1,1.390681028,1,egs
8284,4064,1,30,29,21,0,2,1,2.95324111,843,1,48.90821695,1,egs
8285,4064,1,30,29,18,0,2,1,2.421971798,843,1,48.9238441,1,egs
8286,4064,1,30,29,15,0,2,1,2.76573801,843,1,47.81442308,1,egs
8287,4064,1,30,29,12,0,1,0,2.375096083,38,1,1.546943903,1,egs
8288,4064,1,30,29,9,0,2,1,2.156337976,843,1,47.68941808,1,egs
8289,4064,1,30,29,6,0,1,0,2.281342983,36,1,1.453183889,1,egs
8290,4064,1,30,29,3,0,2,1,2.140708923,843,1,59.97068095,1,egs
8291,4064,1,30,56,30,0,1,0,3.031117916,24,1,1.453065157,1,egs
8292,4064,1,30,56,27,0,1,0,1.921793938,19,1,0.999958038,1,egs
8293,4064,1,30,56,24,0,1,0,1.82804513,19,1,1.031208038,1,egs
8294,4064,1,30,56,21,0,1,0,1.234322071,21,1,1.140576839,1,egs
8295,4064,1,30,56,18,0,1,0,0.890588999,20,1,1.015580893,1,egs
8296,4064,1,30,56,15,0,1,0,1.093700886,20,1,0.999958992,1,egs
8297,4064,1,30,56,12,0,1,0,1.109327078,20,1,1.015581846,1,egs
8298,4064,1,30,56,9,0,1,0,2.01553607,17,1,0.765594959,1,egs
8299,4064,1,30,56,6,0,1,0,1.390563965,19,1,1.015583992,1,egs
8300,4064,1,30,56,3,0,1,0,1.421814919,13,1,0.906210899,1,egs
8401,4067,1,-30,56,-3,0,1,0,18.57922792,844,6,2.140753984,0,els
8402,4067,1,-30,56,-6,0,1,0,3.578336954,844,6,1.140696049,0,els
8403,4067,1,-30,56,-9,0,1,0,2.750164986,844,6,1.531341076,0,els
8404,4067,1,-30,56,-12,0,1,0,2.843918085,844,6,2.484530926,0,els
8405,4067,1,-30,56,-15,0,1,0,6.203493118,844,6,1.875113964,0,els
8406,4067,1,-30,56,-18,0,1,0,3.422078848,844,6,1.343832016,0,els
8407,4067,1,-30,56,-21,0,1,0,1.968866825,844,6,1.093816996,0,els
8408,4067,1,-30,56,-24,0,1,0,2.625156164,844,6,1.203197956,0,els
8409,4067,1,-30,56,-27,0,1,0,2.297009945,844,6,1.328208208,0,els
8410,4067,1,-30,56,-30,0,1,0,3.468957901,844,6,1.60947299,0,els
8411,4067,1,-30,29,-3,0,1,0,5.703466177,844,6,1.078194857,0,els
8412,4067,1,-30,29,-6,0,1,0,3.984608889,844,6,1.093815088,0,els
8413,4067,1,-30,29,-9,0,1,0,0.921926022,844,6,1.12507081,0,els
8414,4067,1,-30,29,-12,0,1,0,1.546966076,844,6,1.140693903,0,els
8415,4067,1,-30,29,-15,0,1,0,1.43758297,844,6,0.953186035,0,els
8416,4067,1,-30,29,-18,0,1,0,1.468836069,844,6,0.859427929,0,els
8417,4067,1,-30,29,-21,0,1,0,1.109440088,844,6,0.953190088,0,els
8418,4067,1,-30,29,-24,0,1,0,1.42195797,844,6,1.312584162,0,els
8419,4067,1,-30,29,-27,0,1,0,1.125065088,844,6,1.046945095,0,els
8420,4067,1,-30,29,-30,0,1,0,1.265700102,844,6,1.000059843,0,els
8421,4067,1,-30,101,-3,0,1,0,1.593844891,844,6,0.984431028,0,els
8422,4067,1,-30,101,-6,0,1,0,1.375081062,844,6,1.375081778,0,els
8423,4067,1,-30,101,-9,0,1,0,0.875051022,844,6,1.109441996,0,els
8424,4067,1,-30,101,-12,0,1,0,1.078188181,844,6,1.046938896,0,els
8425,4067,1,-30,101,-15,0,1,0,2.23450613,844,6,0.937557936,0,els
8426,4067,1,-30,101,-18,0,1,0,0.937553883,844,6,1.109443903,0,els
8427,4067,1,-30,101,-21,0,1,0,1.578219891,844,6,0.968806982,0,els
8428,4067,1,-30,101,-24,0,1,0,1.078188896,844,6,1.015686035,0,els
8429,4067,1,-30,101,-27,0,1,0,0.984433174,844,6,1.125068903,0,els
8430,4067,1,-30,101,-30,0,1,0,1.187572002,844,6,1.328204155,0,els
8431,4067,1,-30,15,-3,0,1,0,1.171941996,844,6,1.015693903,0,els
8432,4067,1,-30,15,-6,0,1,0,1.546966076,844,6,1.312584877,0,els
8433,4067,1,-30,15,-9,0,1,0,1.40633297,844,6,0.875056982,0,els
8434,4067,1,-30,15,-12,0,1,0,1.203196049,844,6,1.125068903,0,els
8435,4067,1,-30,15,-15,0,1,0,0.781296015,844,6,0.906308889,0,els
8436,4067,1,-30,15,-18,0,1,0,0.687541008,844,6,1.296955109,0,els
8437,4067,1,-30,15,-21,0,1,0,0.750045061,844,6,1.375084877,0,els
8438,4067,1,-30,15,-24,0,1,0,1.843861103,844,6,1.593849897,0,els
8439,4067,1,-30,15,-27,0,1,0,1.250072002,844,6,1.046941996,0,els
8440,4067,1,-30,15,-30,0,1,0,1.453208923,844,6,1.062571049,0,els
8441,4067,1,-30,7,-3,0,1,0,2.046994925,844,6,1.54697299,0,els
8442,4067,1,-30,7,-6,0,1,0,1.015685081,844,6,1.140697002,0,els
8443,4067,1,-30,7,-9,0,1,0,1.484461069,844,6,8.172365904,0,els
8444,4067,1,-30,7,-12,0,1,0,1.093813896,844,6,1.062566042,0,els
8445,4067,1,-30,7,-15,0,1,0,0.750044107,844,6,1.093822956,0,els
8446,4067,1,-30,7,-18,0,1,0,1.875111103,844,6,0.890683889,0,els
8447,4067,1,-30,7,-21,0,1,0,1.015683174,844,6,1.234449863,0,els
8448,4067,1,-30,7,-24,0,1,0,0.828174114,844,6,1.125067949,0,els
8449,4067,1,-30,7,-27,0,1,0,1.046936035,844,6,1.203201056,0,els
8450,4067,1,-30,7,-30,0,1,0,1.250072956,844,6,1.296956062,0,els
8451,4073,0,-30,29,-3,0,1,0,32.81318998,844,10,9.015816927,0,els
8452,4073,0,-30,29,-6,0,2,1,8.95331192,844,10,49.98543096,0,els
8453,4073,0,-30,29,-9,0,2,1,14.60968399,844,10,54.93908,0,els
8454,4073,0,-30,29,-12,0,2,1,21.57884979,844,10,50.70483708,0,els
8455,4073,0,-30,29,-15,0,1,0,13.90671802,844,10,5.890831947,0,els
8456,4073,0,-30,29,-18,0,2,1,17.23495412,844,10,52.84553194,0,els
8457,4073,0,-30,29,-21,0,2,1,6.984606028,844,10,50.22044301,0,els
8458,4073,0,-30,29,-24,0,2,1,8.78154397,844,10,52.06413913,0,els
8459,4073,0,-30,29,-27,0,1,0,5.531396866,844,10,2.562571049,0,els
8460,4073,0,-30,29,-30,0,1,0,6.484550953,844,10,1.453166962,0,els
8461,4073,0,-30,15,-3,0,2,1,9.203375101,844,10,29.81331086,0,els
8462,4073,0,-30,15,-6,0,2,1,5.468899012,844,10,31.81336594,0,els
8463,4073,0,-30,15,-9,0,2,1,6.468927145,844,10,34.39650083,0,els
8464,4073,0,-30,15,-12,0,2,1,4.967168093,844,10,33.13008785,0,els
8465,4073,0,-30,15,-15,0,2,1,4.295513153,844,10,32.02106094,0,els
8466,4073,0,-30,15,-18,0,2,1,4.576668978,844,10,31.38064289,0,els
8467,4073,0,-30,15,-21,0,2,1,4.857831001,844,10,29.11573601,0,els
8468,4073,0,-30,15,-24,0,2,1,10.41855788,844,10,31.06824493,0,els
8469,4073,0,-30,15,-27,0,2,1,4.076825857,844,10,28.19415808,0,els
8470,4073,0,-30,15,-30,0,1,0,4.842210054,844,10,1.280846119,0,els
8471,4073,0,-30,56,-3,0,2,1,7.107110977,844,10,92.55261803,0,els
8472,4073,0,-30,56,-6,0,2,1,20.01565504,844,10,93.21889114,0,els
8473,4073,0,-30,56,-9,0,2,1,5.375007153,844,10,92.03138995,0,els
8474,4073,0,-30,56,-12,0,2,1,8.781265974,844,10,116.2501731,0,els
8475,4073,0,-30,56,-15,0,2,1,3.625002861,844,10,110.4064152,0,els
8476,4073,0,-30,56,-18,0,2,1,2.843754053,844,10,96.53149295,0,els
8477,4073,0,-30,56,-21,0,2,1,2.281267166,844,10,98.32891679,0,els
8478,4073,0,-30,56,-24,0,1,0,10.54724407,844,10,2.04706192,0,els
8479,4073,0,-30,56,-27,0,1,0,5.906788826,844,10,1.453261137,0,els
8480,4073,0,-30,56,-30,0,1,0,8.297634125,844,10,1.609524965,0,els
8481,4073,0,-30,7,-3,0,2,1,2.672121048,844,10,22.970855,0,els
8482,4073,0,-30,7,-6,0,2,1,3.25029707,844,10,26.23677993,0,els
8483,4073,0,-30,7,-9,0,2,1,3.453440189,844,10,25.72110486,0,els
8484,4073,0,-30,7,-12,0,2,1,2.078316927,844,10,28.78388405,0,els
8485,4073,0,-30,7,-15,0,2,1,2.078315973,844,10,27.78379488,0,els
8486,4073,0,-30,7,-18,0,2,1,12.17299008,844,10,33.12803507,0,els
8487,4073,0,-30,7,-21,0,2,1,2.422096968,844,10,28.87764502,0,els
8488,4073,0,-30,7,-24,0,2,1,22.09577107,844,10,22.98648286,0,els
8489,4073,0,-30,7,-27,0,2,1,2.562687874,844,10,27.84415698,0,els
8490,4073,0,-30,7,-30,0,1,0,3.515676022,844,10,2.078161955,0,els
8491,4073,0,-30,101,-3,0,2,1,3.906306982,844,10,171.5493729,0,els
8492,4073,0,-30,101,-6,0,2,1,4.43756485,844,10,168.0175231,0,els
8493,4073,0,-30,101,-9,0,2,1,8.171941042,844,10,173.5013919,0,els
8494,4073,0,-30,101,-12,0,2,1,5.343795061,844,10,165.5025971,0,els
8495,4073,0,-30,101,-15,0,2,1,7.65655899,844,10,167.5379889,0,els
8496,4073,0,-30,101,-18,0,1,0,6.765897989,844,10,1.296928167,0,els
8497,4073,0,-30,101,-21,0,2,0,2.484474897,844,10,1.187550068,0,els
8498,4073,0,-30,101,-24,0,2,0,2.593852043,844,10,1.937581062,0,els
8499,4073,0,-30,101,-27,0,1,0,2.625108004,844,10,1.078167915,0,els
8500,4073,0,-30,101,-30,0,1,0,2.078208923,844,10,1.250051022,0,els
8501,4077,1,-30,29,-3,0,2,1,13.10796714,844,3,53.21304607,0,els
8502,4077,1,-30,29,-6,0,2,1,5.327554226,844,3,61.43091488,0,els
8503,4077,1,-30,29,-9,0,2,1,2.218510866,844,3,48.08859396,0,els
8504,4077,1,-30,29,-12,0,2,1,3.265270948,844,3,46.37003016,0,els
8505,4077,1,-30,29,-15,0,2,1,1.640450001,844,3,46.62122393,0,els
8506,4077,1,-30,29,-18,0,2,1,2.68736577,844,3,50.23189807,0,els
8507,4077,1,-30,29,-21,0,1,0,3.171716928,844,3,2.078025103,0,els
8508,4077,1,-30,29,-24,0,2,1,3.281087875,844,3,48.46635818,0,els
8509,4077,1,-30,29,-27,0,2,1,3.624821186,844,3,49.41943789,0,els
8510,4077,1,-30,29,-30,0,1,0,4.046670914,844,3,2.156147003,0,els
8511,4077,1,-30,56,-3,0,2,1,3.765435934,844,3,95.32341909,0,els
8512,4077,1,-30,56,-6,0,2,1,2.468626976,844,3,97.62320209,0,els
8513,4077,1,-30,56,-9,0,2,1,3.093694925,844,3,95.38894486,0,els
8514,4077,1,-30,56,-12,0,2,1,3.109320879,844,3,89.85779214,0,els
8515,4077,1,-30,56,-15,0,2,0,1.953088999,844,3,6.453014851,0,els
8516,4077,1,-30,56,-18,0,1,0,2.999956131,844,3,2.34372592,0,els
8517,4077,1,-30,56,-21,0,1,0,9.515516996,844,3,2.562474012,0,els
8518,4077,1,-30,56,-24,0,2,1,6.062433004,844,3,99.46764803,0,els
8519,4077,1,-30,56,-27,0,1,0,2.046846151,844,3,1.093739986,0,els
8520,4077,1,-30,56,-30,0,1,0,3.765583992,844,3,1.906228781,0,els
8521,4077,1,-30,15,-3,0,2,1,2.390595913,844,3,28.93875599,0,els
8522,4077,1,-30,15,-6,0,2,1,1.453190804,844,3,31.32959199,0,els
8523,4077,1,-30,15,-9,0,2,1,1.156301022,844,3,29.59513903,0,els
8524,4077,1,-30,15,-12,0,2,1,0.984418869,844,3,33.20468116,0,els
8525,4077,1,-30,15,-15,0,2,1,1.062550068,844,3,27.93880582,0,els
8526,4077,1,-30,15,-18,0,2,1,1.171927929,844,3,30.1264112,0,els
8527,4077,1,-30,15,-21,0,2,1,2.406361103,844,3,33.32968497,0,els
8528,4077,1,-30,15,-24,0,2,1,3.172023058,844,3,29.90764999,0,els
8529,4077,1,-30,15,-27,0,2,1,2.078221083,844,3,27.97006011,0,els
8530,4077,1,-30,15,-30,0,1,0,2.797006845,844,3,1.171934128,0,els
8531,4077,1,-30,101,-3,0,1,0,4.297069073,844,3,1.703162909,0,els
8532,4077,1,-30,101,-6,0,1,0,1.312526941,844,3,1.078153133,0,els
8533,4077,1,-30,101,-9,0,1,0,1.54690814,844,3,2.187547922,0,els
8534,4077,1,-30,101,-12,0,1,0,1.671909094,844,3,1.296905041,0,els
8535,4077,1,-30,101,-15,0,2,0,1.296905994,844,3,2.015666962,0,els
8536,4077,1,-30,101,-18,0,1,0,1.500030041,844,3,0.968772888,0,els
8537,4077,1,-30,101,-21,0,1,0,1.156275034,844,3,1.156273842,0,els
8538,4077,1,-30,101,-24,0,1,0,1.984416008,844,3,1.171903133,0,els
8539,4077,1,-30,101,-27,0,1,0,0.906269073,844,3,1.109397888,0,els
8540,4077,1,-30,101,-30,0,1,0,1.265650034,844,3,0.968773127,0,els
8541,4077,1,-30,7,-3,0,2,1,1.812539816,844,3,22.60985208,0,els
8542,4077,1,-30,7,-6,0,2,1,2.421924114,844,3,23.45361996,0,els
8543,4077,1,-30,7,-9,0,2,1,1.375029087,844,3,23.04736209,0,els
8544,4077,1,-30,7,-12,0,2,1,1.250025034,844,3,26.18805408,0,els
8545,4077,1,-30,7,-15,0,2,1,0.968767881,844,3,22.15672016,0,els
8546,4077,1,-30,7,-18,0,2,1,1.078145981,844,3,24.48489404,0,els
8547,4077,1,-30,7,-21,0,2,1,3.796957016,844,3,24.12550807,0,els
8548,4077,1,-30,7,-24,0,2,1,1.343773842,844,3,25.75054502,0,els
8549,4077,1,-30,7,-27,0,2,1,1.843788147,844,3,23.67237306,0,els
8550,4077,1,-30,7,-30,0,1,0,1.328152895,844,3,1.078151941,0,els
8551,4081,1,-30,101,-30,0,2,1,29.03185511,844,5,163.3315711,1,els
8552,4081,1,-30,101,-27,0,2,1,4.593830109,844,5,165.283653,1,els
8553,4081,1,-30,101,-24,0,2,1,3.203172922,844,5,166.158668,1,els
8554,4081,1,-30,101,-21,0,2,1,2.625038147,844,5,164.6161919,1,els
8555,4081,1,-30,101,-18,0,2,1,2.187280178,844,5,168.779881,1,els
8556,4081,1,-30,101,-15,0,2,1,2.234149933,844,5,163.4288249,1,els
8557,4081,1,-30,101,-12,0,2,1,1.593679905,844,5,166.961648,1,els
8558,4081,1,-30,101,-9,0,2,1,2.046836853,844,5,166.168946,1,els
8559,4081,1,-30,101,-6,0,2,1,1.515590906,844,5,163.2630069,1,els
8560,4081,1,-30,101,-3,0,2,1,2.234349012,844,5,165.0186951,1,els
8561,4081,1,-30,7,-30,0,2,1,6.328501225,844,5,23.09512186,1,els
8562,4081,1,-30,7,-27,0,2,1,2.453271151,844,5,24.34519792,1,els
8563,4081,1,-30,7,-24,0,2,1,1.953243017,844,5,22.43883204,1,els
8564,4081,1,-30,7,-21,0,2,1,1.812605143,844,5,27.36100292,1,els
8565,4081,1,-30,7,-18,0,2,1,2.062621832,844,5,22.70447206,1,els
8566,4081,1,-30,7,-15,0,2,1,1.156320095,844,5,23.70453095,1,els
8567,4081,1,-30,7,-12,0,2,1,1.281328917,844,5,23.28262901,1,els
8568,4081,1,-30,7,-9,0,2,1,1.078178883,844,5,22.23569608,1,els
8569,4081,1,-30,7,-6,0,2,1,1.312577963,844,5,24.32926106,1,els
8570,4081,1,-30,7,-3,0,2,1,1.500039101,844,5,23.3443861,1,els
8571,4081,1,-30,56,-30,0,1,0,5.234513044,844,5,3.890733957,1,els
8572,4081,1,-30,56,-27,0,2,1,2.890702963,844,5,91.78374505,1,els
8573,4081,1,-30,56,-24,0,2,1,1.796926022,844,5,91.68998981,1,els
8574,4081,1,-30,56,-21,0,2,0,1.484416008,844,5,55.89214396,1,els
8575,4081,1,-30,56,-18,0,1,0,1.593794107,844,5,1.187532902,1,els
8576,4081,1,-30,56,-15,0,1,0,1.515665054,844,5,1.515669107,1,els
8577,4081,1,-30,56,-12,0,1,0,1.421905994,844,5,1.000020027,1,els
8578,4081,1,-30,56,-9,0,1,0,1.062520981,844,5,1.015648127,1,els
8579,4081,1,-30,56,-6,0,1,0,1.296900988,844,5,1.156276941,1,els
8580,4081,1,-30,56,-3,0,1,0,1.500029802,844,5,1.078148127,1,els
8581,4081,1,-30,15,-30,0,1,0,2.375047922,844,5,0.984400034,1,els
8582,4081,1,-30,15,-27,0,1,0,2.375051022,844,5,1.046900034,1,els
8583,4081,1,-30,15,-24,0,1,0,1.031270027,844,5,1.187530041,1,els
8584,4081,1,-30,15,-21,0,1,0,1.250026941,844,5,1.031271935,1,els
8585,4081,1,-30,15,-18,0,1,0,1.062522888,844,5,0.82814312,1,els
8586,4081,1,-30,15,-15,0,1,0,0.984395027,844,5,1.046898842,1,els
8587,4081,1,-30,15,-12,0,1,0,1.312525988,844,5,1.453161955,1,els
8588,4081,1,-30,15,-9,0,1,0,1.921913862,844,5,1.203153133,1,els
8589,4081,1,-30,15,-6,0,1,0,1.078146935,844,5,0.875021935,1,els
8590,4081,1,-30,15,-3,0,1,0,1.171898127,844,5,1.187528849,1,els
8591,4081,1,-30,29,-30,0,1,0,1.796905041,844,5,1.671912909,1,els
8592,4081,1,-30,29,-27,0,1,0,1.171900034,844,5,1.218778133,1,els
8593,4081,1,-30,29,-24,0,1,0,2.015668869,844,5,1.187523127,1,els
8594,4081,1,-30,29,-21,0,1,0,1.593781948,844,5,1.328160048,1,els
8595,4081,1,-30,29,-18,0,2,0,4.875099897,844,5,1.406282187,1,els
8596,4081,1,-30,29,-15,0,1,0,1.593780041,844,5,1.35940814,1,els
8597,4081,1,-30,29,-12,0,1,0,1.656281948,844,5,1.093780994,1,els
8598,4081,1,-30,29,-9,0,2,0,3.703202009,844,5,5.453240871,1,els
8599,4081,1,-30,29,-6,0,1,0,5.015730858,844,5,1.953166962,1,els
8600,4081,1,-30,29,-3,0,1,0,1.484404802,844,5,1.265654087,1,els
8851,4083,1,-30,56,-3,0,2,1,17.81720304,844,6,94.31717801,0,els
8852,4083,1,-30,56,-6,0,2,1,4.309856892,844,6,101.2670691,0,els
8853,4083,1,-30,56,-9,0,2,1,5.75074482,844,6,94.73104906,0,els
8854,4083,1,-30,56,-12,0,2,1,2.140902996,844,6,90.4023602,0,els
8855,4083,1,-30,56,-15,0,2,1,2.844120026,844,6,91.51188087,0,els
8856,4083,1,-30,56,-18,0,2,1,1.625213146,844,6,92.29324985,0,els
8857,4083,1,-30,56,-21,0,2,1,1.827741861,844,6,93.08988118,0,els
8858,4083,1,-30,56,-24,0,2,1,2.202661991,844,6,90.46543097,0,els
8859,4083,1,-30,56,-27,0,2,1,1.734010935,844,6,93.34963703,0,els
8860,4083,1,-30,56,-30,0,2,1,2.343993902,844,6,89.93124199,0,els
8861,4083,1,-30,29,-3,0,2,1,3.156579018,844,6,48.05188107,0,els
8862,4083,1,-30,29,-6,0,2,1,1.250128984,844,6,50.08334398,0,els
8863,4083,1,-30,29,-9,0,2,1,0.968849182,844,6,48.161268,0,els
8864,4083,1,-30,29,-12,0,2,1,1.281383038,844,6,51.77122712,0,els
8865,4083,1,-30,29,-15,0,2,1,1.218881845,844,6,47.56776714,0,els
8866,4083,1,-30,29,-18,0,2,1,0.937604189,844,6,52.52143788,0,els
8867,4083,1,-30,29,-21,0,2,1,1.218884945,844,6,48.28659701,0,els
8868,4083,1,-30,29,-24,0,2,1,1.125123978,844,6,47.80216885,0,els
8869,4083,1,-30,29,-27,0,2,1,0.890721798,844,6,47.77091622,0,els
8870,4083,1,-30,29,-30,0,2,1,1.078243017,844,6,47.12999105,0,els
8871,4083,1,-30,101,-3,0,2,1,3.265964031,844,6,163.085392,0,els
8872,4083,1,-30,101,-6,0,2,1,2.561928988,844,6,165.1351371,0,els
8873,4083,1,-30,101,-9,0,1,0,2.140146971,844,6,3.21803689,0,els
8874,4083,1,-30,101,-12,0,1,0,3.67105794,844,6,1.343453884,0,els
8875,4083,1,-30,101,-15,0,1,0,4.952023029,844,6,1.202857971,0,els
8876,4083,1,-30,101,-18,0,1,0,2.577550888,844,6,1.343453169,0,els
8877,4083,1,-30,101,-21,0,1,0,2.015174866,844,6,0.734213114,0,els
8878,4083,1,-30,101,-24,0,1,0,1.624637127,844,6,1.062265873,0,els
8879,4083,1,-30,101,-27,0,1,0,1.671504974,844,6,1.062263012,0,els
8880,4083,1,-30,101,-30,0,1,0,1.85895896,844,6,2.187013865,0,els
8881,4083,1,-30,15,-3,0,2,1,1.796467066,844,6,30.26441884,0,els
8882,4083,1,-30,15,-6,0,2,1,0.734439135,844,6,27.89299488,0,els
8883,4083,1,-30,15,-9,0,2,1,0.703183889,844,6,29.61189318,0,els
8884,4083,1,-30,15,-12,0,2,1,0.656305075,844,6,28.58055711,0,els
8885,4083,1,-30,15,-15,0,2,1,1.125096083,844,6,29.61189198,0,els
8886,4083,1,-30,15,-18,0,2,1,1.046963215,844,6,27.73673391,0,els
8887,4083,1,-30,15,-21,0,2,1,0.890700102,844,6,30.20569491,0,els
8888,4083,1,-30,15,-24,0,2,1,0.843818903,844,6,34.53418899,0,els
8889,4083,1,-30,15,-27,0,2,1,0.609426022,844,6,29.61189485,0,els
8890,4083,1,-30,15,-30,0,1,0,1.703269005,844,6,1.421999931,0,els
8891,4083,1,-30,7,-3,0,2,1,1.890784979,844,6,22.51754212,0,els
8892,4083,1,-30,7,-6,0,2,1,0.531295061,844,6,24.67397308,0,els
8893,4083,1,-30,7,-9,0,2,1,0.500041008,844,6,22.33002615,0,els
8894,4083,1,-30,7,-12,0,2,1,0.78131485,844,6,24.04892111,0,els
8895,4083,1,-30,7,-15,0,2,1,0.546921015,844,6,22.22064114,0,els
8896,4083,1,-30,7,-18,0,2,1,0.828193903,844,6,24.48645997,0,els
8897,4083,1,-30,7,-21,0,2,1,0.984458923,844,6,24.29893994,0,els
8898,4083,1,-30,7,-24,0,2,1,0.937577963,844,6,22.15813303,0,els
8899,4083,1,-30,7,-27,0,2,1,1.07821393,844,6,24.14268112,0,els
8900,4083,1,-30,7,-30,0,1,0,1.781402111,844,6,0.96883893,0,els
8951,4086,1,-30,101,-3,0,2,0,23.53362012,844,7,14.86418581,0,els
8952,4086,1,-30,101,-6,0,2,0,6.38632822,844,7,3.720040798,0,els
8953,4086,1,-30,101,-9,0,2,0,2.650326014,844,7,4.18304801,0,els
8954,4086,1,-30,101,-12,0,2,0,2.570498943,844,7,16.85991192,0,els
8955,4086,1,-30,101,-15,0,1,0,3.129298925,844,7,1.261301994,0,els
8956,4086,1,-30,101,-18,0,1,0,2.586462975,844,7,1.53272295,0,els
8957,4086,1,-30,101,-21,0,1,0,2.778045893,844,7,1.213406086,0,els
8958,4086,1,-30,101,-24,0,1,0,3.352820873,844,7,1.468859196,0,els
8959,4086,1,-30,101,-27,0,1,0,3.43265605,844,7,1.037778854,0,els
8960,4086,1,-30,101,-30,0,1,0,2.666291952,844,7,1.149538994,0,els
8961,4086,1,-30,56,-3,0,2,0,2.809983969,844,7,5.444350958,0,els
8962,4086,1,-30,56,-6,0,2,0,3.544411898,844,7,1.947833061,0,els
8963,4086,1,-30,56,-9,0,2,0,2.746121883,844,7,6.593887091,0,els
8964,4086,1,-30,56,-12,0,1,0,2.027659178,844,7,1.341131926,0,els
8965,4086,1,-30,56,-15,0,2,0,2.905781984,844,7,2.299078941,0,els
8966,4086,1,-30,56,-18,0,1,0,2.873847961,844,7,1.021817923,0,els
8967,4086,1,-30,56,-21,0,1,0,1.500785112,844,7,0.862156868,0,els
8968,4086,1,-30,56,-24,0,1,0,2.219249964,844,7,1.037781,0,els
8969,4086,1,-30,56,-27,0,1,0,2.187315941,844,7,1.357098103,0,els
8970,4086,1,-30,56,-30,0,1,0,1.852035999,844,7,1.149540901,0,els
8971,4086,1,-30,7,-3,0,2,1,1.8520329,844,7,25.576967,0,els
8972,4086,1,-30,7,-6,0,2,1,3.092766047,844,7,25.835531,0,els
8973,4086,1,-30,7,-9,0,2,1,1.249600887,844,7,22.58656597,0,els
8974,4086,1,-30,7,-12,0,2,1,1.343322039,844,7,26.507195,0,els
8975,4086,1,-30,7,-15,0,2,1,1.57762289,844,7,24.19542694,0,els
8976,4086,1,-30,7,-18,0,2,1,1.530763149,844,7,24.41410804,0,els
8977,4086,1,-30,7,-21,0,1,0,2.15556097,844,7,0.952824831,0,els
8978,4086,1,-30,7,-24,0,1,0,0.843480825,844,7,1.327707052,0,els
8979,4086,1,-30,7,-27,0,1,0,1.23397994,844,7,1.140268087,0,els
8980,4086,1,-30,7,-30,0,1,0,0.937203169,844,7,0.99968791,0,els
8981,4086,1,-30,29,-3,0,1,0,5.763788939,844,7,1.202746868,0,els
8982,4086,1,-30,29,-6,0,2,0,1.155884981,844,7,1.530764103,0,els
8983,4086,1,-30,29,-9,0,1,0,1.530764103,844,7,1.32770896,0,els
8984,4086,1,-30,29,-12,0,1,0,1.765064955,844,7,0.999683142,0,els
8985,4086,1,-30,29,-15,0,1,0,1.31208086,844,7,1.124645948,0,els
8986,4086,1,-30,29,-18,0,1,0,2.233664036,844,7,1.2183671,0,els
8987,4086,1,-30,29,-21,0,1,0,3.420789957,844,7,1.218368053,0,els
8988,4086,1,-30,29,-24,0,1,0,1.093404055,844,7,1.437041998,0,els
8989,4086,1,-30,29,-27,0,1,0,1.561995983,844,7,1.030923843,0,els
8990,4086,1,-30,29,-30,0,1,0,1.187122107,844,7,0.968443871,0,els
8991,4086,1,-30,15,-3,0,2,0,3.045908213,844,7,4.748489857,0,els
