Participant	block_order	trial	A	B	DA	DB	R	index	ID	PA	PB
3019	2	8	9	30	0	15	1	1	12	1	1
3019	2	9	6	30	0	15	0	1	12	1	1
3019	2	10	3	30	0	15	1	1	12	1	1
3019	2	11	30	30	0	29	0	2	12	1	1
3019	2	12	27	30	0	29	0	2	12	1	1
3019	2	13	24	30	0	29	0	2	12	1	1
3019	2	14	21	30	0	29	1	2	12	1	1
3019	2	15	18	30	0	29	0	2	12	1	1
3019	2	16	15	30	0	29	1	2	12	1	1
3019	2	17	12	30	0	29	0	2	12	1	1
3019	2	18	9	30	0	29	1	2	12	1	1
3019	2	19	6	30	0	29	1	2	12	1	1
3019	2	20	3	30	0	29	1	2	12	1	1
3019	2	21	30	30	0	7	0	3	12	1	1
3019	2	22	27	30	0	7	1	3	12	1	1
3019	2	23	24	30	0	7	1	3	12	1	1
3019	2	24	21	30	0	7	1	3	12	1	1
3019	2	25	18	30	0	7	1	3	12	1	1
3019	2	26	15	30	0	7	1	3	12	1	1
3019	2	27	12	30	0	7	1	3	12	1	1
3019	2	28	9	30	0	7	1	3	12	1	1
3019	2	29	6	30	0	7	0	3	12	1	1
3019	2	30	3	30	0	7	1	3	12	1	1
3019	2	31	30	30	0	56	0	4	12	1	1
3019	2	32	27	30	0	56	0	4	12	1	1
3019	2	33	24	30	0	56	0	4	12	1	1
3019	2	34	21	30	0	56	0	4	12	1	1
3019	2	35	18	30	0	56	0	4	12	1	1
3019	2	36	15	30	0	56	0	4	12	1	1
3019	2	37	12	30	0	56	1	4	12	1	1
3019	2	38	9	30	0	56	1	4	12	1	1
3019	2	39	6	30	0	56	1	4	12	1	1
3019	2	40	3	30	0	56	1	4	12	1	1
3019	2	41	30	30	0	101	1	5	12	1	1
3019	2	42	27	30	0	101	0	5	12	1	1
3019	2	43	24	30	0	101	0	5	12	1	1
3019	2	44	21	30	0	101	0	5	12	1	1
3019	2	45	18	30	0	101	0	5	12	1	1
3019	2	46	15	30	0	101	0	5	12	1	1
3019	2	47	12	30	0	101	0	5	12	1	1
3019	2	48	9	30	0	101	1	5	12	1	1
3019	2	49	6	30	0	101	1	5	12	1	1
3019	2	50	3	30	0	101	1	5	12	1	1
3020	3	1	3	30	0	29	1	1	13	1	1
3020	3	2	6	30	0	29	1	1	13	1	1
3020	3	3	9	30	0	29	1	1	13	1	1
3020	3	4	12	30	0	29	1	1	13	1	1
3020	3	5	15	30	0	29	1	1	13	1	1
3020	3	6	18	30	0	29	1	1	13	1	1
3020	3	7	21	30	0	29	0	1	13	1	1
3020	3	8	24	30	0	29	0	1	13	1	1
3020	3	9	27	30	0	29	0	1	13	1	1
3020	3	10	30	30	0	29	0	1	13	1	1
3020	3	11	3	30	0	56	1	2	13	1	1
3020	3	12	6	30	0	56	1	2	13	1	1
3020	3	13	9	30	0	56	0	2	13	1	1
3020	3	14	12	30	0	56	1	2	13	1	1
3020	3	15	15	30	0	56	0	2	13	1	1
3020	3	16	18	30	0	56	0	2	13	1	1
3020	3	17	21	30	0	56	0	2	13	1	1
3020	3	18	24	30	0	56	0	2	13	1	1
3020	3	19	27	30	0	56	0	2	13	1	1
3020	3	20	30	30	0	56	0	2	13	1	1
3020	3	21	3	30	0	15	1	3	13	1	1
3020	3	22	6	30	0	15	1	3	13	1	1
3020	3	23	9	30	0	15	1	3	13	1	1
3020	3	24	12	30	0	15	1	3	13	1	1
3020	3	25	15	30	0	15	1	3	13	1	1
3020	3	26	18	30	0	15	1	3	13	1	1
3020	3	27	21	30	0	15	0	3	13	1	1
3020	3	28	24	30	0	15	0	3	13	1	1
3020	3	29	27	30	0	15	0	3	13	1	1
3020	3	30	30	30	0	15	0	3	13	1	1
3020	3	31	3	30	0	101	0	4	13	1	1
3020	3	32	6	30	0	101	0	4	13	1	1
3020	3	33	9	30	0	101	0	4	13	1	1
3020	3	34	12	30	0	101	0	4	13	1	1
3020	3	35	15	30	0	101	0	4	13	1	1
3020	3	36	18	30	0	101	0	4	13	1	1
3020	3	37	21	30	0	101	0	4	13	1	1
3020	3	38	24	30	0	101	0	4	13	1	1
3020	3	39	27	30	0	101	0	4	13	1	1
3020	3	40	30	30	0	101	0	4	13	1	1
3020	3	41	3	30	0	7	1	5	13	1	1
3020	3	42	6	30	0	7	1	5	13	1	1
3020	3	43	9	30	0	7	1	5	13	1	1
3020	3	44	12	30	0	7	1	5	13	1	1
3020	3	45	15	30	0	7	1	5	13	1	1
3020	3	46	18	30	0	7	1	5	13	1	1
3020	3	47	21	30	0	7	1	5	13	1	1
3020	3	48	24	30	0	7	0	5	13	1	1
3020	3	49	27	30	0	7	0	5	13	1	1
3020	3	50	30	30	0	7	0	5	13	1	1
3027	5	1	3	30	0	101	1	1	14	1	1
3027	5	2	6	30	0	101	1	1	14	1	1
3027	5	3	9	30	0	101	1	1	14	1	1
3027	5	4	12	30	0	101	0	1	14	1	1
3027	5	5	15	30	0	101	0	1	14	1	1
3027	5	6	18	30	0	101	0	1	14	1	1
3027	5	7	21	30	0	101	0	1	14	1	1
3027	5	8	24	30	0	101	0	1	14	1	1
3027	5	9	27	30	0	101	0	1	14	1	1
3027	5	10	30	30	0	101	0	1	14	1	1
3027	5	11	3	30	0	7	1	2	14	1	1
3027	5	12	6	30	0	7	1	2	14	1	1
3027	5	13	9	30	0	7	1	2	14	1	1
3027	5	14	12	30	0	7	1	2	14	1	1
3027	5	15	15	30	0	7	0	2	14	1	1
3027	5	16	18	30	0	7	0	2	14	1	1
3027	5	17	21	30	0	7	0	2	14	1	1
3027	5	18	24	30	0	7	0	2	14	1	1
3027	5	19	27	30	0	7	0	2	14	1	1
3027	5	20	30	30	0	7	0	2	14	1	1
3027	5	21	3	30	0	56	1	3	14	1	1
3027	5	22	6	30	0	56	1	3	14	1	1
3027	5	23	9	30	0	56	1	3	14	1	1
3027	5	24	12	30	0	56	0	3	14	1	1
3027	5	25	15	30	0	56	0	3	14	1	1
3027	5	26	18	30	0	56	0	3	14	1	1
3027	5	27	21	30	0	56	0	3	14	1	1
3027	5	28	24	30	0	56	0	3	14	1	1
3027	5	29	27	30	0	56	0	3	14	1	1
3027	5	30	30	30	0	56	0	3	14	1	1
3027	5	31	3	30	0	15	1	4	14	1	1
3027	5	32	6	30	0	15	1	4	14	1	1
3027	5	33	9	30	0	15	1	4	14	1	1
3027	5	34	12	30	0	15	1	4	14	1	1
3027	5	35	15	30	0	15	0	4	14	1	1
3027	5	36	18	30	0	15	0	4	14	1	1
3027	5	37	21	30	0	15	0	4	14	1	1
3027	5	38	24	30	0	15	0	4	14	1	1
3027	5	39	27	30	0	15	0	4	14	1	1
3027	5	40	30	30	0	15	0	4	14	1	1
3027	5	41	3	30	0	29	1	5	14	1	1
3027	5	42	6	30	0	29	1	5	14	1	1
3027	5	43	9	30	0	29	1	5	14	1	1
3027	5	44	12	30	0	29	1	5	14	1	1
3027	5	45	15	30	0	29	0	5	14	1	1
3027	5	46	18	30	0	29	0	5	14	1	1
3027	5	47	21	30	0	29	0	5	14	1	1
3027	5	48	24	30	0	29	0	5	14	1	1
3027	5	49	27	30	0	29	0	5	14	1	1
3027	5	50	30	30	0	29	0	5	14	1	1
3029	6	1	3	30	0	56	1	1	15	1	1
3029	6	2	6	30	0	56	1	1	15	1	1
3029	6	3	9	30	0	56	1	1	15	1	1
3029	6	4	12	30	0	56	0	1	15	1	1
3029	6	5	15	30	0	56	0	1	15	1	1
3029	6	6	18	30	0	56	0	1	15	1	1
3029	6	7	21	30	0	56	0	1	15	1	1
3029	6	8	24	30	0	56	0	1	15	1	1
3029	6	9	27	30	0	56	1	1	15	1	1
3029	6	10	30	30	0	56	0	1	15	1	1
3029	6	11	3	30	0	29	1	2	15	1	1
3029	6	12	6	30	0	29	1	2	15	1	1
3029	6	13	9	30	0	29	1	2	15	1	1
3029	6	14	12	30	0	29	1	2	15	1	1
3029	6	15	15	30	0	29	1	2	15	1	1
3029	6	16	18	30	0	29	1	2	15	1	1
3029	6	17	21	30	0	29	1	2	15	1	1
3029	6	18	24	30	0	29	0	2	15	1	1
3029	6	19	27	30	0	29	0	2	15	1	1
3029	6	20	30	30	0	29	0	2	15	1	1
3029	6	21	3	30	0	101	0	3	15	1	1
3029	6	22	6	30	0	101	0	3	15	1	1
3029	6	23	9	30	0	101	1	3	15	1	1
3029	6	24	12	30	0	101	1	3	15	1	1
3029	6	25	15	30	0	101	1	3	15	1	1
3029	6	26	18	30	0	101	1	3	15	1	1
3029	6	27	21	30	0	101	0	3	15	1	1
3029	6	28	24	30	0	101	0	3	15	1	1
3029	6	29	27	30	0	101	0	3	15	1	1
3029	6	30	30	30	0	101	0	3	15	1	1
3029	6	31	3	30	0	15	1	4	15	1	1
3029	6	32	6	30	0	15	1	4	15	1	1
3029	6	33	9	30	0	15	1	4	15	1	1
3029	6	34	12	30	0	15	1	4	15	1	1
3029	6	35	15	30	0	15	1	4	15	1	1
3029	6	36	18	30	0	15	1	4	15	1	1
3029	6	37	21	30	0	15	0	4	15	1	1
3029	6	38	24	30	0	15	0	4	15	1	1
3029	6	39	27	30	0	15	1	4	15	1	1
3029	6	40	30	30	0	15	1	4	15	1	1
3029	6	41	3	30	0	7	1	5	15	1	1
3029	6	42	6	30	0	7	1	5	15	1	1
3029	6	43	9	30	0	7	1	5	15	1	1
3029	6	44	12	30	0	7	1	5	15	1	1
3029	6	45	15	30	0	7	1	5	15	1	1
3029	6	46	18	30	0	7	1	5	15	1	1
3029	6	47	21	30	0	7	1	5	15	1	1
3029	6	48	24	30	0	7	1	5	15	1	1
3029	6	49	27	30	0	7	0	5	15	1	1
3029	6	50	30	30	0	7	0	5	15	1	1
3031	8	1	30	30	0	7	0	1	16	1	1
3031	8	2	27	30	0	7	0	1	16	1	1
3031	8	3	24	30	0	7	0	1	16	1	1
3031	8	4	21	30	0	7	0	1	16	1	1
3031	8	5	18	30	0	7	1	1	16	1	1
3031	8	6	15	30	0	7	1	1	16	1	1
3031	8	7	12	30	0	7	1	1	16	1	1
3031	8	8	9	30	0	7	1	1	16	1	1
3031	8	9	6	30	0	7	1	1	16	1	1
3031	8	10	3	30	0	7	1	1	16	1	1
3031	8	11	30	30	0	101	0	2	16	1	1
3031	8	12	27	30	0	101	0	2	16	1	1
3031	8	13	24	30	0	101	0	2	16	1	1
3031	8	14	21	30	0	101	0	2	16	1	1
3031	8	15	18	30	0	101	1	2	16	1	1
3031	8	16	15	30	0	101	1	2	16	1	1
3031	8	17	12	30	0	101	1	2	16	1	1
3031	8	18	9	30	0	101	1	2	16	1	1
3031	8	19	6	30	0	101	1	2	16	1	1
3031	8	20	3	30	0	101	1	2	16	1	1
3031	8	21	30	30	0	15	0	3	16	1	1
3031	8	22	27	30	0	15	0	3	16	1	1
3031	8	23	24	30	0	15	0	3	16	1	1
3031	8	24	21	30	0	15	0	3	16	1	1
3031	8	25	18	30	0	15	1	3	16	1	1
3031	8	26	15	30	0	15	1	3	16	1	1
3031	8	27	12	30	0	15	1	3	16	1	1
3031	8	28	9	30	0	15	1	3	16	1	1
3031	8	29	6	30	0	15	1	3	16	1	1
3031	8	30	3	30	0	15	1	3	16	1	1
3031	8	31	30	30	0	56	0	4	16	1	1
3031	8	32	27	30	0	56	0	4	16	1	1
3031	8	33	24	30	0	56	0	4	16	1	1
3031	8	34	21	30	0	56	0	4	16	1	1
3031	8	35	18	30	0	56	1	4	16	1	1
3031	8	36	15	30	0	56	0	4	16	1	1
3031	8	37	12	30	0	56	0	4	16	1	1
3031	8	38	9	30	0	56	0	4	16	1	1
3031	8	39	6	30	0	56	0	4	16	1	1
3031	8	40	3	30	0	56	0	4	16	1	1
3031	8	41	30	30	0	29	0	5	16	1	1
3031	8	42	27	30	0	29	0	5	16	1	1
3031	8	43	24	30	0	29	0	5	16	1	1
3031	8	44	21	30	0	29	0	5	16	1	1
3031	8	45	18	30	0	29	1	5	16	1	1
3031	8	46	15	30	0	29	1	5	16	1	1
3031	8	47	12	30	0	29	1	5	16	1	1
3031	8	48	9	30	0	29	1	5	16	1	1
3031	8	49	6	30	0	29	1	5	16	1	1
3031	8	50	3	30	0	29	1	5	16	1	1
3036	10	1	3	30	0	29	1	1	17	1	1
3036	10	2	6	30	0	29	1	1	17	1	1
3036	10	3	9	30	0	29	1	1	17	1	1
3036	10	4	12	30	0	29	1	1	17	1	1
3036	10	5	15	30	0	29	1	1	17	1	1
3036	10	6	18	30	0	29	0	1	17	1	1
3036	10	7	21	30	0	29	0	1	17	1	1
3036	10	8	24	30	0	29	0	1	17	1	1
3036	10	9	27	30	0	29	0	1	17	1	1
3036	10	10	30	30	0	29	0	1	17	1	1
3036	10	11	3	30	0	15	1	2	17	1	1
3036	10	12	6	30	0	15	1	2	17	1	1
3036	10	13	9	30	0	15	1	2	17	1	1
3036	10	14	12	30	0	15	1	2	17	1	1
3036	10	15	15	30	0	15	1	2	17	1	1
3036	10	16	18	30	0	15	0	2	17	1	1
3036	10	17	21	30	0	15	0	2	17	1	1
3036	10	18	24	30	0	15	0	2	17	1	1
3036	10	19	27	30	0	15	0	2	17	1	1
3036	10	20	30	30	0	15	0	2	17	1	1
3036	10	21	3	30	0	56	1	3	17	1	1
3036	10	22	6	30	0	56	1	3	17	1	1
3036	10	23	9	30	0	56	1	3	17	1	1
3036	10	24	12	30	0	56	0	3	17	1	1
3036	10	25	15	30	0	56	0	3	17	1	1
3036	10	26	18	30	0	56	0	3	17	1	1
3036	10	27	21	30	0	56	0	3	17	1	1
3036	10	28	24	30	0	56	0	3	17	1	1
3036	10	29	27	30	0	56	0	3	17	1	1
3036	10	30	30	30	0	56	0	3	17	1	1
3036	10	31	3	30	0	7	1	4	17	1	1
3036	10	32	6	30	0	7	1	4	17	1	1
3036	10	33	9	30	0	7	1	4	17	1	1
3036	10	34	12	30	0	7	1	4	17	1	1
3036	10	35	15	30	0	7	1	4	17	1	1
3036	10	36	18	30	0	7	1	4	17	1	1
3036	10	37	21	30	0	7	1	4	17	1	1
3036	10	38	24	30	0	7	1	4	17	1	1
3036	10	39	27	30	0	7	1	4	17	1	1
3036	10	40	30	30	0	7	0	4	17	1	1
3036	10	41	3	30	0	101	1	5	17	1	1
3036	10	42	6	30	0	101	0	5	17	1	1
3036	10	43	9	30	0	101	0	5	17	1	1
3036	10	44	12	30	0	101	0	5	17	1	1
3036	10	45	15	30	0	101	0	5	17	1	1
3036	10	46	18	30	0	101	0	5	17	1	1
3036	10	47	21	30	0	101	0	5	17	1	1
3036	10	48	24	30	0	101	0	5	17	1	1
3036	10	49	27	30	0	101	0	5	17	1	1
3036	10	50	30	30	0	101	0	5	17	1	1
3038	1	1	30	30	0	7	0	1	18	1	1
3038	1	2	27	30	0	7	1	1	18	1	1
3038	1	3	24	30	0	7	1	1	18	1	1
3038	1	4	21	30	0	7	1	1	18	1	1
3038	1	5	18	30	0	7	1	1	18	1	1
3038	1	6	15	30	0	7	1	1	18	1	1
3038	1	7	12	30	0	7	1	1	18	1	1
3038	1	8	9	30	0	7	1	1	18	1	1
3038	1	9	6	30	0	7	1	1	18	1	1
3038	1	10	3	30	0	7	1	1	18	1	1
3038	1	11	30	30	0	15	1	2	18	1	1
3038	1	12	27	30	0	15	0	2	18	1	1
3038	1	13	24	30	0	15	0	2	18	1	1
3038	1	14	21	30	0	15	0	2	18	1	1
3038	1	15	18	30	0	15	1	2	18	1	1
3038	1	16	15	30	0	15	1	2	18	1	1
3038	1	17	12	30	0	15	1	2	18	1	1
3038	1	18	9	30	0	15	1	2	18	1	1
3038	1	19	6	30	0	15	1	2	18	1	1
3038	1	20	3	30	0	15	1	2	18	1	1
3038	1	21	30	30	0	101	0	3	18	1	1
3038	1	22	27	30	0	101	0	3	18	1	1
3038	1	23	24	30	0	101	0	3	18	1	1
3038	1	24	21	30	0	101	0	3	18	1	1
3038	1	25	18	30	0	101	1	3	18	1	1
3038	1	26	15	30	0	101	1	3	18	1	1
3038	1	27	12	30	0	101	1	3	18	1	1
3038	1	28	9	30	0	101	1	3	18	1	1
3038	1	29	6	30	0	101	1	3	18	1	1
3038	1	30	3	30	0	101	1	3	18	1	1
3038	1	31	30	30	0	29	0	4	18	1	1
3038	1	32	27	30	0	29	0	4	18	1	1
3038	1	33	24	30	0	29	0	4	18	1	1
3038	1	34	21	30	0	29	0	4	18	1	1
3038	1	35	18	30	0	29	1	4	18	1	1
3038	1	36	15	30	0	29	1	4	18	1	1
3038	1	37	12	30	0	29	1	4	18	1	1
3038	1	38	9	30	0	29	1	4	18	1	1
3038	1	39	6	30	0	29	1	4	18	1	1
3038	1	40	3	30	0	29	1	4	18	1	1
3038	1	41	30	30	0	56	0	5	18	1	1
3038	1	42	27	30	0	56	0	5	18	1	1
3038	1	43	24	30	0	56	0	5	18	1	1
3038	1	44	21	30	0	56	0	5	18	1	1
3038	1	45	18	30	0	56	1	5	18	1	1
3038	1	46	15	30	0	56	1	5	18	1	1
3038	1	47	12	30	0	56	1	5	18	1	1
3038	1	48	9	30	0	56	1	5	18	1	1
3038	1	49	6	30	0	56	1	5	18	1	1
3038	1	50	3	30	0	56	1	5	18	1	1
3039	2	1	30	30	0	15	0	1	19	1	1
3039	2	2	27	30	0	15	1	1	19	1	1
3039	2	3	24	30	0	15	1	1	19	1	1
3039	2	4	21	30	0	15	1	1	19	1	1
3039	2	5	18	30	0	15	0	1	19	1	1
3039	2	6	15	30	0	15	1	1	19	1	1
3039	2	7	12	30	0	15	1	1	19	1	1
3039	2	8	9	30	0	15	1	1	19	1	1
3039	2	9	6	30	0	15	1	1	19	1	1
3039	2	10	3	30	0	15	1	1	19	1	1
3039	2	11	30	30	0	29	0	2	19	1	1
3039	2	12	27	30	0	29	0	2	19	1	1
3039	2	13	24	30	0	29	0	2	19	1	1
3039	2	14	21	30	0	29	1	2	19	1	1
3039	2	15	18	30	0	29	1	2	19	1	1
3039	2	16	15	30	0	29	1	2	19	1	1
3039	2	17	12	30	0	29	1	2	19	1	1
3039	2	18	9	30	0	29	1	2	19	1	1
3039	2	19	6	30	0	29	1	2	19	1	1
3039	2	20	3	30	0	29	1	2	19	1	1
3039	2	21	30	30	0	7	0	3	19	1	1
3039	2	22	27	30	0	7	1	3	19	1	1
3039	2	23	24	30	0	7	1	3	19	1	1
3039	2	24	21	30	0	7	1	3	19	1	1
3039	2	25	18	30	0	7	1	3	19	1	1
3039	2	26	15	30	0	7	1	3	19	1	1
3039	2	27	12	30	0	7	1	3	19	1	1
3039	2	28	9	30	0	7	1	3	19	1	1
3039	2	29	6	30	0	7	1	3	19	1	1
3039	2	30	3	30	0	7	1	3	19	1	1
3039	2	31	30	30	0	56	0	4	19	1	1
3039	2	32	27	30	0	56	0	4	19	1	1
3039	2	33	24	30	0	56	1	4	19	1	1
3039	2	34	21	30	0	56	1	4	19	1	1
3039	2	35	18	30	0	56	1	4	19	1	1
3039	2	36	15	30	0	56	1	4	19	1	1
3039	2	37	12	30	0	56	1	4	19	1	1
3039	2	38	9	30	0	56	1	4	19	1	1
3039	2	39	6	30	0	56	1	4	19	1	1
3039	2	40	3	30	0	56	1	4	19	1	1
3039	2	41	30	30	0	101	0	5	19	1	1
3039	2	42	27	30	0	101	0	5	19	1	1
3039	2	43	24	30	0	101	1	5	19	1	1
3039	2	44	21	30	0	101	1	5	19	1	1
3039	2	45	18	30	0	101	1	5	19	1	1
3039	2	46	15	30	0	101	1	5	19	1	1
3039	2	47	12	30	0	101	1	5	19	1	1
3039	2	48	9	30	0	101	1	5	19	1	1
3039	2	49	6	30	0	101	1	5	19	1	1
3039	2	50	3	30	0	101	1	5	19	1	1
3041	3	1	30	30	0	29	0	1	20	1	1
3041	3	2	27	30	0	29	0	1	20	1	1
3041	3	3	24	30	0	29	1	1	20	1	1
3041	3	4	21	30	0	29	1	1	20	1	1
3041	3	5	18	30	0	29	1	1	20	1	1
3041	3	6	15	30	0	29	1	1	20	1	1
3041	3	7	12	30	0	29	1	1	20	1	1
3041	3	8	9	30	0	29	1	1	20	1	1
3041	3	9	6	30	0	29	1	1	20	1	1
3041	3	10	3	30	0	29	1	1	20	1	1
3041	3	11	30	30	0	56	0	2	20	1	1
3041	3	12	27	30	0	56	0	2	20	1	1
3041	3	13	24	30	0	56	0	2	20	1	1
3041	3	14	21	30	0	56	0	2	20	1	1
3041	3	15	18	30	0	56	1	2	20	1	1
3041	3	16	15	30	0	56	0	2	20	1	1
3041	3	17	12	30	0	56	1	2	20	1	1
3041	3	18	9	30	0	56	1	2	20	1	1
3041	3	19	6	30	0	56	1	2	20	1	1
3041	3	20	3	30	0	56	1	2	20	1	1
3041	3	21	30	30	0	15	0	3	20	1	1
3041	3	22	27	30	0	15	0	3	20	1	1
3041	3	23	24	30	0	15	1	3	20	1	1
3041	3	24	21	30	0	15	1	3	20	1	1
3041	3	25	18	30	0	15	1	3	20	1	1
3041	3	26	15	30	0	15	1	3	20	1	1
3041	3	27	12	30	0	15	1	3	20	1	1
3041	3	28	9	30	0	15	1	3	20	1	1
3041	3	29	6	30	0	15	1	3	20	1	1
3041	3	30	3	30	0	15	1	3	20	1	1
3041	3	31	30	30	0	101	0	4	20	1	1
3041	3	32	27	30	0	101	0	4	20	1	1
3041	3	33	24	30	0	101	0	4	20	1	1
3041	3	34	21	30	0	101	0	4	20	1	1
3041	3	35	18	30	0	101	1	4	20	1	1
3041	3	36	15	30	0	101	0	4	20	1	1
3041	3	37	12	30	0	101	1	4	20	1	1
3041	3	38	9	30	0	101	1	4	20	1	1
3041	3	39	6	30	0	101	1	4	20	1	1
3041	3	40	3	30	0	101	1	4	20	1	1
3041	3	41	30	30	0	7	0	5	20	1	1
3041	3	42	27	30	0	7	1	5	20	1	1
3041	3	43	24	30	0	7	1	5	20	1	1
3041	3	44	21	30	0	7	1	5	20	1	1
3041	3	45	18	30	0	7	1	5	20	1	1
3041	3	46	15	30	0	7	1	5	20	1	1
3041	3	47	12	30	0	7	1	5	20	1	1
3041	3	48	9	30	0	7	1	5	20	1	1
3041	3	49	6	30	0	7	1	5	20	1	1
3041	3	50	3	30	0	7	1	5	20	1	1
3043	4	1	30	30	0	56	0	1	21	1	1
3043	4	2	27	30	0	56	1	1	21	1	1
3043	4	3	24	30	0	56	1	1	21	1	1
3043	4	4	21	30	0	56	0	1	21	1	1
3043	4	5	18	30	0	56	0	1	21	1	1
3043	4	6	15	30	0	56	0	1	21	1	1
3043	4	7	12	30	0	56	1	1	21	1	1
3043	4	8	9	30	0	56	0	1	21	1	1
3043	4	9	6	30	0	56	1	1	21	1	1
3043	4	10	3	30	0	56	1	1	21	1	1
3043	4	11	30	30	0	101	0	2	21	1	1
3043	4	12	27	30	0	101	0	2	21	1	1
3043	4	13	24	30	0	101	0	2	21	1	1
3043	4	14	21	30	0	101	0	2	21	1	1
3043	4	15	18	30	0	101	0	2	21	1	1
3043	4	16	15	30	0	101	1	2	21	1	1
3043	4	17	12	30	0	101	1	2	21	1	1
3043	4	18	9	30	0	101	1	2	21	1	1
3043	4	19	6	30	0	101	1	2	21	1	1
3043	4	20	3	30	0	101	1	2	21	1	1
3043	4	21	30	30	0	29	0	3	21	1	1
3043	4	22	27	30	0	29	0	3	21	1	1
3043	4	23	24	30	0	29	0	3	21	1	1
3043	4	24	21	30	0	29	0	3	21	1	1
3043	4	25	18	30	0	29	1	3	21	1	1
3043	4	26	15	30	0	29	1	3	21	1	1
3043	4	27	12	30	0	29	1	3	21	1	1
3043	4	28	9	30	0	29	1	3	21	1	1
3043	4	29	6	30	0	29	1	3	21	1	1
3043	4	30	3	30	0	29	1	3	21	1	1
3043	4	31	30	30	0	7	0	4	21	1	1
3043	4	32	27	30	0	7	0	4	21	1	1
3043	4	33	24	30	0	7	0	4	21	1	1
3043	4	34	21	30	0	7	1	4	21	1	1
3043	4	35	18	30	0	7	1	4	21	1	1
3043	4	36	15	30	0	7	1	4	21	1	1
3043	4	37	12	30	0	7	1	4	21	1	1
3043	4	38	9	30	0	7	1	4	21	1	1
3043	4	39	6	30	0	7	1	4	21	1	1
3043	4	40	3	30	0	7	1	4	21	1	1
3043	4	41	30	30	0	15	0	5	21	1	1
3043	4	42	27	30	0	15	0	5	21	1	1
3043	4	43	24	30	0	15	1	5	21	1	1
3043	4	44	21	30	0	15	1	5	21	1	1
3043	4	45	18	30	0	15	1	5	21	1	1
3043	4	46	15	30	0	15	1	5	21	1	1
3043	4	47	12	30	0	15	1	5	21	1	1
3043	4	48	9	30	0	15	1	5	21	1	1
3043	4	49	6	30	0	15	1	5	21	1	1
3043	4	50	3	30	0	15	1	5	21	1	1
3044	5	1	30	30	0	101	0	1	22	1	1
3044	5	2	27	30	0	101	0	1	22	1	1
3044	5	3	24	30	0	101	0	1	22	1	1
3044	5	4	21	30	0	101	1	1	22	1	1
3044	5	5	18	30	0	101	1	1	22	1	1
3044	5	6	15	30	0	101	1	1	22	1	1
3044	5	7	12	30	0	101	1	1	22	1	1
3044	5	8	9	30	0	101	1	1	22	1	1
3044	5	9	6	30	0	101	1	1	22	1	1
3044	5	10	3	30	0	101	1	1	22	1	1
3044	5	11	30	30	0	7	0	2	22	1	1
3044	5	12	27	30	0	7	0	2	22	1	1
3044	5	13	24	30	0	7	0	2	22	1	1
3044	5	14	21	30	0	7	1	2	22	1	1
3044	5	15	18	30	0	7	1	2	22	1	1
3044	5	16	15	30	0	7	1	2	22	1	1
3044	5	17	12	30	0	7	1	2	22	1	1
3044	5	18	9	30	0	7	1	2	22	1	1
3044	5	19	6	30	0	7	1	2	22	1	1
3044	5	20	3	30	0	7	1	2	22	1	1
3044	5	21	30	30	0	56	0	3	22	1	1
3044	5	22	27	30	0	56	0	3	22	1	1
3044	5	23	24	30	0	56	0	3	22	1	1
3044	5	24	21	30	0	56	0	3	22	1	1
3044	5	25	18	30	0	56	1	3	22	1	1
3044	5	26	15	30	0	56	1	3	22	1	1
3044	5	27	12	30	0	56	1	3	22	1	1
3044	5	28	9	30	0	56	1	3	22	1	1
3044	5	29	6	30	0	56	1	3	22	1	1
3044	5	30	3	30	0	56	1	3	22	1	1
3044	5	31	30	30	0	15	0	4	22	1	1
3044	5	32	27	30	0	15	0	4	22	1	1
3044	5	33	24	30	0	15	0	4	22	1	1
3044	5	34	21	30	0	15	1	4	22	1	1
3044	5	35	18	30	0	15	1	4	22	1	1
3044	5	36	15	30	0	15	1	4	22	1	1
3044	5	37	12	30	0	15	1	4	22	1	1
3044	5	38	9	30	0	15	1	4	22	1	1
3044	5	39	6	30	0	15	1	4	22	1	1
3044	5	40	3	30	0	15	1	4	22	1	1
3044	5	41	30	30	0	29	0	5	22	1	1
3044	5	42	27	30	0	29	0	5	22	1	1
3044	5	43	24	30	0	29	0	5	22	1	1
3044	5	44	21	30	0	29	0	5	22	1	1
3044	5	45	18	30	0	29	0	5	22	1	1
3044	5	46	15	30	0	29	1	5	22	1	1
3044	5	47	12	30	0	29	1	5	22	1	1
3044	5	48	9	30	0	29	1	5	22	1	1
3044	5	49	6	30	0	29	1	5	22	1	1
3044	5	50	3	30	0	29	1	5	22	1	1
3045	6	1	3	30	0	56	1	1	23	1	1
3045	6	2	6	30	0	56	0	1	23	1	1
3045	6	3	9	30	0	56	0	1	23	1	1
3045	6	4	12	30	0	56	1	1	23	1	1
3045	6	5	15	30	0	56	0	1	23	1	1
3045	6	6	18	30	0	56	0	1	23	1	1
3045	6	7	21	30	0	56	0	1	23	1	1
3045	6	8	24	30	0	56	0	1	23	1	1
3045	6	9	27	30	0	56	0	1	23	1	1
3045	6	10	30	30	0	56	0	1	23	1	1
3045	6	11	3	30	0	29	1	2	23	1	1
3045	6	12	6	30	0	29	0	2	23	1	1
3045	6	13	9	30	0	29	0	2	23	1	1
3045	6	14	12	30	0	29	0	2	23	1	1
3045	6	15	15	30	0	29	0	2	23	1	1
