Participant	block_order	trial	A	B	DA	DB	R	index	ID	PA	PB
4047	4	32	-6	-30	0	7	0	4	21	1	1
4047	4	33	-9	-30	0	7	0	4	21	1	1
4047	4	34	-12	-30	0	7	0	4	21	1	1
4047	4	35	-15	-30	0	7	0	4	21	1	1
4047	4	36	-18	-30	0	7	0	4	21	1	1
4047	4	37	-21	-30	0	7	0	4	21	1	1
4047	4	38	-24	-30	0	7	0	4	21	1	1
4047	4	39	-27	-30	0	7	1	4	21	1	1
4047	4	40	-30	-30	0	7	1	4	21	1	1
4047	4	41	-3	-30	0	15	0	5	21	1	1
4047	4	42	-6	-30	0	15	0	5	21	1	1
4047	4	43	-9	-30	0	15	0	5	21	1	1
4047	4	44	-12	-30	0	15	0	5	21	1	1
4047	4	45	-15	-30	0	15	0	5	21	1	1
4047	4	46	-18	-30	0	15	0	5	21	1	1
4047	4	47	-21	-30	0	15	0	5	21	1	1
4047	4	48	-24	-30	0	15	1	5	21	1	1
4047	4	49	-27	-30	0	15	1	5	21	1	1
4047	4	50	-30	-30	0	15	1	5	21	1	1
4048	5	1	-3	-30	0	101	1	1	22	1	1
4048	5	2	-6	-30	0	101	1	1	22	1	1
4048	5	3	-9	-30	0	101	1	1	22	1	1
4048	5	4	-12	-30	0	101	1	1	22	1	1
4048	5	5	-15	-30	0	101	1	1	22	1	1
4048	5	6	-18	-30	0	101	1	1	22	1	1
4048	5	7	-21	-30	0	101	1	1	22	1	1
4048	5	8	-24	-30	0	101	1	1	22	1	1
4048	5	9	-27	-30	0	101	1	1	22	1	1
4048	5	10	-30	-30	0	101	1	1	22	1	1
4048	5	11	-3	-30	0	7	0	2	22	1	1
4048	5	12	-6	-30	0	7	0	2	22	1	1
4048	5	13	-9	-30	0	7	0	2	22	1	1
4048	5	14	-12	-30	0	7	0	2	22	1	1
4048	5	15	-15	-30	0	7	0	2	22	1	1
4048	5	16	-18	-30	0	7	1	2	22	1	1
4048	5	17	-21	-30	0	7	1	2	22	1	1
4048	5	18	-24	-30	0	7	1	2	22	1	1
4048	5	19	-27	-30	0	7	1	2	22	1	1
4048	5	20	-30	-30	0	7	1	2	22	1	1
4048	5	21	-3	-30	0	56	1	3	22	1	1
4048	5	22	-6	-30	0	56	1	3	22	1	1
4048	5	23	-9	-30	0	56	1	3	22	1	1
4048	5	24	-12	-30	0	56	1	3	22	1	1
4048	5	25	-15	-30	0	56	1	3	22	1	1
4048	5	26	-18	-30	0	56	1	3	22	1	1
4048	5	27	-21	-30	0	56	1	3	22	1	1
4048	5	28	-24	-30	0	56	1	3	22	1	1
4048	5	29	-27	-30	0	56	1	3	22	1	1
4048	5	30	-30	-30	0	56	1	3	22	1	1
4048	5	31	-3	-30	0	15	0	4	22	1	1
4048	5	32	-6	-30	0	15	0	4	22	1	1
4048	5	33	-9	-30	0	15	1	4	22	1	1
4048	5	34	-12	-30	0	15	1	4	22	1	1
4048	5	35	-15	-30	0	15	1	4	22	1	1
4048	5	36	-18	-30	0	15	1	4	22	1	1
4048	5	37	-21	-30	0	15	1	4	22	1	1
4048	5	38	-24	-30	0	15	1	4	22	1	1
4048	5	39	-27	-30	0	15	1	4	22	1	1
4048	5	40	-30	-30	0	15	1	4	22	1	1
4048	5	41	-3	-30	0	29	1	5	22	1	1
4048	5	42	-6	-30	0	29	1	5	22	1	1
4048	5	43	-9	-30	0	29	1	5	22	1	1
4048	5	44	-12	-30	0	29	1	5	22	1	1
4048	5	45	-15	-30	0	29	1	5	22	1	1
4048	5	46	-18	-30	0	29	1	5	22	1	1
4048	5	47	-21	-30	0	29	1	5	22	1	1
4048	5	48	-24	-30	0	29	1	5	22	1	1
4048	5	49	-27	-30	0	29	1	5	22	1	1
4048	5	50	-30	-30	0	29	1	5	22	1	1
4049	6	1	-30	-30	0	56	1	1	23	1	1
4049	6	2	-27	-30	0	56	1	1	23	1	1
4049	6	3	-24	-30	0	56	0	1	23	1	1
4049	6	4	-21	-30	0	56	0	1	23	1	1
4049	6	5	-18	-30	0	56	0	1	23	1	1
4049	6	6	-15	-30	0	56	0	1	23	1	1
4049	6	7	-12	-30	0	56	1	1	23	1	1
4049	6	8	-9	-30	0	56	1	1	23	1	1
4049	6	9	-6	-30	0	56	1	1	23	1	1
4049	6	10	-3	-30	0	56	1	1	23	1	1
4049	6	11	-30	-30	0	29	1	2	23	1	1
4049	6	12	-27	-30	0	29	1	2	23	1	1
4049	6	13	-24	-30	0	29	1	2	23	1	1
4049	6	14	-21	-30	0	29	1	2	23	1	1
4049	6	15	-18	-30	0	29	0	2	23	1	1
4049	6	16	-15	-30	0	29	1	2	23	1	1
4049	6	17	-12	-30	0	29	1	2	23	1	1
4049	6	18	-9	-30	0	29	0	2	23	1	1
4049	6	19	-6	-30	0	29	0	2	23	1	1
4049	6	20	-3	-30	0	29	0	2	23	1	1
4049	6	21	-30	-30	0	101	1	3	23	1	1
4049	6	22	-27	-30	0	101	1	3	23	1	1
4049	6	23	-24	-30	0	101	1	3	23	1	1
4049	6	24	-21	-30	0	101	1	3	23	1	1
4049	6	25	-18	-30	0	101	1	3	23	1	1
4049	6	26	-15	-30	0	101	1	3	23	1	1
4049	6	27	-12	-30	0	101	1	3	23	1	1
4049	6	28	-9	-30	0	101	1	3	23	1	1
4049	6	29	-6	-30	0	101	1	3	23	1	1
4049	6	30	-3	-30	0	101	1	3	23	1	1
4049	6	31	-30	-30	0	15	1	4	23	1	1
4049	6	32	-27	-30	0	15	1	4	23	1	1
4049	6	33	-24	-30	0	15	1	4	23	1	1
4049	6	34	-21	-30	0	15	1	4	23	1	1
4049	6	35	-18	-30	0	15	0	4	23	1	1
4049	6	36	-15	-30	0	15	0	4	23	1	1
4049	6	37	-12	-30	0	15	0	4	23	1	1
4049	6	38	-9	-30	0	15	0	4	23	1	1
4049	6	39	-6	-30	0	15	0	4	23	1	1
4049	6	40	-3	-30	0	15	0	4	23	1	1
4049	6	41	-30	-30	0	7	1	5	23	1	1
4049	6	42	-27	-30	0	7	1	5	23	1	1
4049	6	43	-24	-30	0	7	0	5	23	1	1
4049	6	44	-21	-30	0	7	1	5	23	1	1
4049	6	45	-18	-30	0	7	1	5	23	1	1
4049	6	46	-15	-30	0	7	1	5	23	1	1
4049	6	47	-12	-30	0	7	0	5	23	1	1
4049	6	48	-9	-30	0	7	1	5	23	1	1
4049	6	49	-6	-30	0	7	0	5	23	1	1
4049	6	50	-3	-30	0	7	0	5	23	1	1
4050	7	1	-3	-30	0	101	0	1	24	1	1
4050	7	2	-6	-30	0	101	1	1	24	1	1
4050	7	3	-9	-30	0	101	0	1	24	1	1
4050	7	4	-12	-30	0	101	0	1	24	1	1
4050	7	5	-15	-30	0	101	0	1	24	1	1
4050	7	6	-18	-30	0	101	0	1	24	1	1
4050	7	7	-21	-30	0	101	0	1	24	1	1
4050	7	8	-24	-30	0	101	0	1	24	1	1
4050	7	9	-27	-30	0	101	1	1	24	1	1
4050	7	10	-30	-30	0	101	1	1	24	1	1
4050	7	11	-3	-30	0	56	0	2	24	1	1
4050	7	12	-6	-30	0	56	0	2	24	1	1
4050	7	13	-9	-30	0	56	0	2	24	1	1
4050	7	14	-12	-30	0	56	0	2	24	1	1
4050	7	15	-15	-30	0	56	0	2	24	1	1
4050	7	16	-18	-30	0	56	0	2	24	1	1
4050	7	17	-21	-30	0	56	0	2	24	1	1
4050	7	18	-24	-30	0	56	1	2	24	1	1
4050	7	19	-27	-30	0	56	1	2	24	1	1
4050	7	20	-30	-30	0	56	1	2	24	1	1
4050	7	21	-3	-30	0	7	0	3	24	1	1
4050	7	22	-6	-30	0	7	0	3	24	1	1
4050	7	23	-9	-30	0	7	0	3	24	1	1
4050	7	24	-12	-30	0	7	0	3	24	1	1
4050	7	25	-15	-30	0	7	0	3	24	1	1
4050	7	26	-18	-30	0	7	0	3	24	1	1
4050	7	27	-21	-30	0	7	0	3	24	1	1
4050	7	28	-24	-30	0	7	0	3	24	1	1
4050	7	29	-27	-30	0	7	0	3	24	1	1
4050	7	30	-30	-30	0	7	0	3	24	1	1
4050	7	31	-3	-30	0	29	0	4	24	1	1
4050	7	32	-6	-30	0	29	0	4	24	1	1
4050	7	33	-9	-30	0	29	1	4	24	1	1
4050	7	34	-12	-30	0	29	1	4	24	1	1
4050	7	35	-15	-30	0	29	1	4	24	1	1
4050	7	36	-18	-30	0	29	1	4	24	1	1
4050	7	37	-21	-30	0	29	0	4	24	1	1
4050	7	38	-24	-30	0	29	1	4	24	1	1
4050	7	39	-27	-30	0	29	1	4	24	1	1
4050	7	40	-30	-30	0	29	1	4	24	1	1
4050	7	41	-3	-30	0	15	0	5	24	1	1
4050	7	42	-6	-30	0	15	0	5	24	1	1
4050	7	43	-9	-30	0	15	0	5	24	1	1
4050	7	44	-12	-30	0	15	0	5	24	1	1
4050	7	45	-15	-30	0	15	0	5	24	1	1
4050	7	46	-18	-30	0	15	0	5	24	1	1
4050	7	47	-21	-30	0	15	0	5	24	1	1
4050	7	48	-24	-30	0	15	0	5	24	1	1
4050	7	49	-27	-30	0	15	0	5	24	1	1
4050	7	50	-30	-30	0	15	1	5	24	1	1
4051	8	1	-30	-30	0	7	1	1	25	1	1
4051	8	2	-27	-30	0	7	1	1	25	1	1
4051	8	3	-24	-30	0	7	1	1	25	1	1
4051	8	4	-21	-30	0	7	1	1	25	1	1
4051	8	5	-18	-30	0	7	0	1	25	1	1
4051	8	6	-15	-30	0	7	0	1	25	1	1
4051	8	7	-12	-30	0	7	0	1	25	1	1
4051	8	8	-9	-30	0	7	0	1	25	1	1
4051	8	9	-6	-30	0	7	0	1	25	1	1
4051	8	10	-3	-30	0	7	0	1	25	1	1
4051	8	11	-30	-30	0	101	1	2	25	1	1
4051	8	12	-27	-30	0	101	0	2	25	1	1
4051	8	13	-24	-30	0	101	1	2	25	1	1
4051	8	14	-21	-30	0	101	1	2	25	1	1
4051	8	15	-18	-30	0	101	1	2	25	1	1
4051	8	16	-15	-30	0	101	1	2	25	1	1
4051	8	17	-12	-30	0	101	1	2	25	1	1
4051	8	18	-9	-30	0	101	1	2	25	1	1
4051	8	19	-6	-30	0	101	0	2	25	1	1
4051	8	20	-3	-30	0	101	0	2	25	1	1
4051	8	21	-30	-30	0	15	1	3	25	1	1
4051	8	22	-27	-30	0	15	0	3	25	1	1
4051	8	23	-24	-30	0	15	0	3	25	1	1
4051	8	24	-21	-30	0	15	0	3	25	1	1
4051	8	25	-18	-30	0	15	0	3	25	1	1
4051	8	26	-15	-30	0	15	0	3	25	1	1
4051	8	27	-12	-30	0	15	0	3	25	1	1
4051	8	28	-9	-30	0	15	0	3	25	1	1
4051	8	29	-6	-30	0	15	0	3	25	1	1
4051	8	30	-3	-30	0	15	0	3	25	1	1
4051	8	31	-30	-30	0	56	1	4	25	1	1
4051	8	32	-27	-30	0	56	0	4	25	1	1
4051	8	33	-24	-30	0	56	0	4	25	1	1
4051	8	34	-21	-30	0	56	0	4	25	1	1
4051	8	35	-18	-30	0	56	0	4	25	1	1
4051	8	36	-15	-30	0	56	0	4	25	1	1
4051	8	37	-12	-30	0	56	0	4	25	1	1
4051	8	38	-9	-30	0	56	0	4	25	1	1
4051	8	39	-6	-30	0	56	0	4	25	1	1
4051	8	40	-3	-30	0	56	0	4	25	1	1
4051	8	41	-30	-30	0	29	1	5	25	1	1
4051	8	42	-27	-30	0	29	0	5	25	1	1
4051	8	43	-24	-30	0	29	0	5	25	1	1
4051	8	44	-21	-30	0	29	0	5	25	1	1
4051	8	45	-18	-30	0	29	0	5	25	1	1
4051	8	46	-15	-30	0	29	0	5	25	1	1
4051	8	47	-12	-30	0	29	0	5	25	1	1
4051	8	48	-9	-30	0	29	0	5	25	1	1
4051	8	49	-6	-30	0	29	0	5	25	1	1
4051	8	50	-3	-30	0	29	0	5	25	1	1
4053	9	1	-3	-30	0	15	0	1	26	1	1
4053	9	2	-6	-30	0	15	0	1	26	1	1
4053	9	3	-9	-30	0	15	0	1	26	1	1
4053	9	4	-12	-30	0	15	0	1	26	1	1
4053	9	5	-15	-30	0	15	0	1	26	1	1
4053	9	6	-18	-30	0	15	0	1	26	1	1
4053	9	7	-21	-30	0	15	0	1	26	1	1
4053	9	8	-24	-30	0	15	0	1	26	1	1
4053	9	9	-27	-30	0	15	0	1	26	1	1
4053	9	10	-30	-30	0	15	1	1	26	1	1
4053	9	11	-3	-30	0	7	0	2	26	1	1
4053	9	12	-6	-30	0	7	0	2	26	1	1
4053	9	13	-9	-30	0	7	0	2	26	1	1
4053	9	14	-12	-30	0	7	0	2	26	1	1
4053	9	15	-15	-30	0	7	0	2	26	1	1
4053	9	16	-18	-30	0	7	0	2	26	1	1
4053	9	17	-21	-30	0	7	0	2	26	1	1
4053	9	18	-24	-30	0	7	0	2	26	1	1
4053	9	19	-27	-30	0	7	1	2	26	1	1
4053	9	20	-30	-30	0	7	1	2	26	1	1
4053	9	21	-3	-30	0	29	0	3	26	1	1
4053	9	22	-6	-30	0	29	0	3	26	1	1
4053	9	23	-9	-30	0	29	0	3	26	1	1
4053	9	24	-12	-30	0	29	0	3	26	1	1
4053	9	25	-15	-30	0	29	0	3	26	1	1
4053	9	26	-18	-30	0	29	0	3	26	1	1
4053	9	27	-21	-30	0	29	0	3	26	1	1
4053	9	28	-24	-30	0	29	1	3	26	1	1
4053	9	29	-27	-30	0	29	1	3	26	1	1
4053	9	30	-30	-30	0	29	1	3	26	1	1
4053	9	31	-3	-30	0	101	0	4	26	1	1
4053	9	32	-6	-30	0	101	0	4	26	1	1
4053	9	33	-9	-30	0	101	0	4	26	1	1
4053	9	34	-12	-30	0	101	0	4	26	1	1
4053	9	35	-15	-30	0	101	0	4	26	1	1
4053	9	36	-18	-30	0	101	0	4	26	1	1
4053	9	37	-21	-30	0	101	0	4	26	1	1
4053	9	38	-24	-30	0	101	1	4	26	1	1
4053	9	39	-27	-30	0	101	1	4	26	1	1
4053	9	40	-30	-30	0	101	1	4	26	1	1
4053	9	41	-3	-30	0	56	0	5	26	1	1
4053	9	42	-6	-30	0	56	0	5	26	1	1
4053	9	43	-9	-30	0	56	0	5	26	1	1
4053	9	44	-12	-30	0	56	0	5	26	1	1
4053	9	45	-15	-30	0	56	0	5	26	1	1
4053	9	46	-18	-30	0	56	0	5	26	1	1
4053	9	47	-21	-30	0	56	0	5	26	1	1
4053	9	48	-24	-30	0	56	0	5	26	1	1
4053	9	49	-27	-30	0	56	1	5	26	1	1
4053	9	50	-30	-30	0	56	1	5	26	1	1
4056	10	1	-30	-30	0	29	1	1	27	1	1
4056	10	2	-27	-30	0	29	0	1	27	1	1
4056	10	3	-24	-30	0	29	0	1	27	1	1
4056	10	4	-21	-30	0	29	0	1	27	1	1
4056	10	5	-18	-30	0	29	0	1	27	1	1
4056	10	6	-15	-30	0	29	0	1	27	1	1
4056	10	7	-12	-30	0	29	0	1	27	1	1
4056	10	8	-9	-30	0	29	0	1	27	1	1
4056	10	9	-6	-30	0	29	0	1	27	1	1
4056	10	10	-3	-30	0	29	0	1	27	1	1
4056	10	11	-30	-30	0	15	0	2	27	1	1
4056	10	12	-27	-30	0	15	1	2	27	1	1
4056	10	13	-24	-30	0	15	1	2	27	1	1
4056	10	14	-21	-30	0	15	1	2	27	1	1
4056	10	15	-18	-30	0	15	0	2	27	1	1
4056	10	16	-15	-30	0	15	0	2	27	1	1
4056	10	17	-12	-30	0	15	0	2	27	1	1
4056	10	18	-9	-30	0	15	0	2	27	1	1
4056	10	19	-6	-30	0	15	0	2	27	1	1
4056	10	20	-3	-30	0	15	0	2	27	1	1
4056	10	21	-30	-30	0	56	1	3	27	1	1
4056	10	22	-27	-30	0	56	1	3	27	1	1
4056	10	23	-24	-30	0	56	1	3	27	1	1
4056	10	24	-21	-30	0	56	1	3	27	1	1
4056	10	25	-18	-30	0	56	1	3	27	1	1
4056	10	26	-15	-30	0	56	1	3	27	1	1
4056	10	27	-12	-30	0	56	0	3	27	1	1
4056	10	28	-9	-30	0	56	0	3	27	1	1
4056	10	29	-6	-30	0	56	0	3	27	1	1
4056	10	30	-3	-30	0	56	0	3	27	1	1
4056	10	31	-30	-30	0	7	0	4	27	1	1
4056	10	32	-27	-30	0	7	0	4	27	1	1
4056	10	33	-24	-30	0	7	0	4	27	1	1
4056	10	34	-21	-30	0	7	0	4	27	1	1
4056	10	35	-18	-30	0	7	0	4	27	1	1
4056	10	36	-15	-30	0	7	0	4	27	1	1
4056	10	37	-12	-30	0	7	0	4	27	1	1
4056	10	38	-9	-30	0	7	0	4	27	1	1
4056	10	39	-6	-30	0	7	0	4	27	1	1
4056	10	40	-3	-30	0	7	0	4	27	1	1
4056	10	41	-30	-30	0	101	1	5	27	1	1
4056	10	42	-27	-30	0	101	1	5	27	1	1
4056	10	43	-24	-30	0	101	1	5	27	1	1
4056	10	44	-21	-30	0	101	1	5	27	1	1
4056	10	45	-18	-30	0	101	1	5	27	1	1
4056	10	46	-15	-30	0	101	1	5	27	1	1
4056	10	47	-12	-30	0	101	1	5	27	1	1
4056	10	48	-9	-30	0	101	1	5	27	1	1
4056	10	49	-6	-30	0	101	1	5	27	1	1
4056	10	50	-3	-30	0	101	1	5	27	1	1
4059	1	1	-3	-30	0	7	0	1	28	1	1
4059	1	2	-6	-30	0	7	0	1	28	1	1
4059	1	3	-9	-30	0	7	0	1	28	1	1
4059	1	4	-12	-30	0	7	0	1	28	1	1
4059	1	5	-15	-30	0	7	0	1	28	1	1
4059	1	6	-18	-30	0	7	0	1	28	1	1
4059	1	7	-21	-30	0	7	0	1	28	1	1
4059	1	8	-24	-30	0	7	0	1	28	1	1
4059	1	9	-27	-30	0	7	1	1	28	1	1
4059	1	10	-30	-30	0	7	1	1	28	1	1
4059	1	11	-3	-30	0	15	0	2	28	1	1
4059	1	12	-6	-30	0	15	0	2	28	1	1
4059	1	13	-9	-30	0	15	0	2	28	1	1
4059	1	14	-12	-30	0	15	0	2	28	1	1
4059	1	15	-15	-30	0	15	0	2	28	1	1
4059	1	16	-18	-30	0	15	1	2	28	1	1
4059	1	17	-21	-30	0	15	1	2	28	1	1
4059	1	18	-24	-30	0	15	1	2	28	1	1
4059	1	19	-27	-30	0	15	1	2	28	1	1
4059	1	20	-30	-30	0	15	1	2	28	1	1
4059	1	21	-3	-30	0	101	1	3	28	1	1
4059	1	22	-6	-30	0	101	1	3	28	1	1
4059	1	23	-9	-30	0	101	1	3	28	1	1
4059	1	24	-12	-30	0	101	1	3	28	1	1
4059	1	25	-15	-30	0	101	1	3	28	1	1
4059	1	26	-18	-30	0	101	1	3	28	1	1
4059	1	27	-21	-30	0	101	1	3	28	1	1
4059	1	28	-24	-30	0	101	1	3	28	1	1
4059	1	29	-27	-30	0	101	1	3	28	1	1
4059	1	30	-30	-30	0	101	1	3	28	1	1
4059	1	31	-3	-30	0	29	0	4	28	1	1
4059	1	32	-6	-30	0	29	0	4	28	1	1
4059	1	33	-9	-30	0	29	0	4	28	1	1
4059	1	34	-12	-30	0	29	0	4	28	1	1
4059	1	35	-15	-30	0	29	0	4	28	1	1
4059	1	36	-18	-30	0	29	1	4	28	1	1
4059	1	37	-21	-30	0	29	1	4	28	1	1
4059	1	38	-24	-30	0	29	1	4	28	1	1
4059	1	39	-27	-30	0	29	1	4	28	1	1
4059	1	40	-30	-30	0	29	1	4	28	1	1
4059	1	41	-3	-30	0	56	1	5	28	1	1
4059	1	42	-6	-30	0	56	1	5	28	1	1
4059	1	43	-9	-30	0	56	1	5	28	1	1
4059	1	44	-12	-30	0	56	1	5	28	1	1
4059	1	45	-15	-30	0	56	1	5	28	1	1
4059	1	46	-18	-30	0	56	1	5	28	1	1
4059	1	47	-21	-30	0	56	1	5	28	1	1
4059	1	48	-24	-30	0	56	1	5	28	1	1
4059	1	49	-27	-30	0	56	1	5	28	1	1
4059	1	50	-30	-30	0	56	1	5	28	1	1
4063	4	1	-30	-30	0	56	1	1	29	1	1
4063	4	2	-27	-30	0	56	1	1	29	1	1
4063	4	3	-24	-30	0	56	1	1	29	1	1
4063	4	4	-21	-30	0	56	0	1	29	1	1
4063	4	5	-18	-30	0	56	0	1	29	1	1
4063	4	6	-15	-30	0	56	1	1	29	1	1
4063	4	7	-12	-30	0	56	0	1	29	1	1
4063	4	8	-9	-30	0	56	0	1	29	1	1
4063	4	9	-6	-30	0	56	0	1	29	1	1
4063	4	10	-3	-30	0	56	1	1	29	1	1
4063	4	11	-30	-30	0	101	1	2	29	1	1
4063	4	12	-27	-30	0	101	1	2	29	1	1
4063	4	13	-24	-30	0	101	1	2	29	1	1
4063	4	14	-21	-30	0	101	1	2	29	1	1
4063	4	15	-18	-30	0	101	1	2	29	1	1
4063	4	16	-15	-30	0	101	0	2	29	1	1
4063	4	17	-12	-30	0	101	1	2	29	1	1
4063	4	18	-9	-30	0	101	0	2	29	1	1
4063	4	19	-6	-30	0	101	1	2	29	1	1
4063	4	20	-3	-30	0	101	1	2	29	1	1
4063	4	21	-30	-30	0	29	1	3	29	1	1
4063	4	22	-27	-30	0	29	1	3	29	1	1
4063	4	23	-24	-30	0	29	1	3	29	1	1
4063	4	24	-21	-30	0	29	1	3	29	1	1
4063	4	25	-18	-30	0	29	0	3	29	1	1
4063	4	26	-15	-30	0	29	0	3	29	1	1
4063	4	27	-12	-30	0	29	0	3	29	1	1
4063	4	28	-9	-30	0	29	0	3	29	1	1
4063	4	29	-6	-30	0	29	0	3	29	1	1
4063	4	30	-3	-30	0	29	0	3	29	1	1
4063	4	31	-30	-30	0	7	1	4	29	1	1
4063	4	32	-27	-30	0	7	1	4	29	1	1
4063	4	33	-24	-30	0	7	0	4	29	1	1
4063	4	34	-21	-30	0	7	0	4	29	1	1
4063	4	35	-18	-30	0	7	1	4	29	1	1
4063	4	36	-15	-30	0	7	0	4	29	1	1
4063	4	37	-12	-30	0	7	0	4	29	1	1
4063	4	38	-9	-30	0	7	0	4	29	1	1
4063	4	39	-6	-30	0	7	1	4	29	1	1
4063	4	40	-3	-30	0	7	0	4	29	1	1
4063	4	41	-30	-30	0	15	1	5	29	1	1
4063	4	42	-27	-30	0	15	1	5	29	1	1
4063	4	43	-24	-30	0	15	1	5	29	1	1
4063	4	44	-21	-30	0	15	1	5	29	1	1
4063	4	45	-18	-30	0	15	1	5	29	1	1
4063	4	46	-15	-30	0	15	1	5	29	1	1
4063	4	47	-12	-30	0	15	0	5	29	1	1
4063	4	48	-9	-30	0	15	1	5	29	1	1
4063	4	49	-6	-30	0	15	0	5	29	1	1
4063	4	50	-3	-30	0	15	0	5	29	1	1
4065	5	1	-3	-30	0	101	1	1	30	1	1
4065	5	2	-6	-30	0	101	0	1	30	1	1
4065	5	3	-9	-30	0	101	0	1	30	1	1
4065	5	4	-12	-30	0	101	0	1	30	1	1
4065	5	5	-15	-30	0	101	0	1	30	1	1
4065	5	6	-18	-30	0	101	0	1	30	1	1
4065	5	7	-21	-30	0	101	0	1	30	1	1
4065	5	8	-24	-30	0	101	0	1	30	1	1
4065	5	9	-27	-30	0	101	0	1	30	1	1
4065	5	10	-30	-30	0	101	1	1	30	1	1
4065	5	11	-3	-30	0	7	0	2	30	1	1
4065	5	12	-6	-30	0	7	0	2	30	1	1
4065	5	13	-9	-30	0	7	0	2	30	1	1
4065	5	14	-12	-30	0	7	0	2	30	1	1
4065	5	15	-15	-30	0	7	0	2	30	1	1
4065	5	16	-18	-30	0	7	0	2	30	1	1
4065	5	17	-21	-30	0	7	0	2	30	1	1
4065	5	18	-24	-30	0	7	0	2	30	1	1
4065	5	19	-27	-30	0	7	0	2	30	1	1
4065	5	20	-30	-30	0	7	1	2	30	1	1
4065	5	21	-3	-30	0	56	0	3	30	1	1
4065	5	22	-6	-30	0	56	0	3	30	1	1
4065	5	23	-9	-30	0	56	0	3	30	1	1
4065	5	24	-12	-30	0	56	0	3	30	1	1
4065	5	25	-15	-30	0	56	0	3	30	1	1
4065	5	26	-18	-30	0	56	1	3	30	1	1
4065	5	27	-21	-30	0	56	1	3	30	1	1
4065	5	28	-24	-30	0	56	1	3	30	1	1
4065	5	29	-27	-30	0	56	1	3	30	1	1
4065	5	30	-30	-30	0	56	1	3	30	1	1
4065	5	31	-3	-30	0	15	0	4	30	1	1
4065	5	32	-6	-30	0	15	0	4	30	1	1
4065	5	33	-9	-30	0	15	0	4	30	1	1
4065	5	34	-12	-30	0	15	0	4	30	1	1
4065	5	35	-15	-30	0	15	0	4	30	1	1
4065	5	36	-18	-30	0	15	0	4	30	1	1
4065	5	37	-21	-30	0	15	0	4	30	1	1
4065	5	38	-24	-30	0	15	0	4	30	1	1
4065	5	39	-27	-30	0	15	0	4	30	1	1
4065	5	40	-30	-30	0	15	1	4	30	1	1
4065	5	41	-3	-30	0	29	0	5	30	1	1
4065	5	42	-6	-30	0	29	0	5	30	1	1
4065	5	43	-9	-30	0	29	0	5	30	1	1
4065	5	44	-12	-30	0	29	0	5	30	1	1
4065	5	45	-15	-30	0	29	0	5	30	1	1
4065	5	46	-18	-30	0	29	0	5	30	1	1
4065	5	47	-21	-30	0	29	0	5	30	1	1
4065	5	48	-24	-30	0	29	0	5	30	1	1
4065	5	49	-27	-30	0	29	1	5	30	1	1
4065	5	50	-30	-30	0	29	1	5	30	1	1
4068	7	1	-3	-30	0	101	0	1	31	1	1
4068	7	2	-6	-30	0	101	0	1	31	1	1
4068	7	3	-9	-30	0	101	1	1	31	1	1
4068	7	4	-12	-30	0	101	1	1	31	1	1
4068	7	5	-15	-30	0	101	1	1	31	1	1
4068	7	6	-18	-30	0	101	0	1	31	1	1
4068	7	7	-21	-30	0	101	0	1	31	1	1
4068	7	8	-24	-30	0	101	1	1	31	1	1
4068	7	9	-27	-30	0	101	1	1	31	1	1
4068	7	10	-30	-30	0	101	1	1	31	1	1
4068	7	11	-3	-30	0	56	0	2	31	1	1
4068	7	12	-6	-30	0	56	0	2	31	1	1
4068	7	13	-9	-30	0	56	0	2	31	1	1
4068	7	14	-12	-30	0	56	0	2	31	1	1
4068	7	15	-15	-30	0	56	0	2	31	1	1
4068	7	16	-18	-30	0	56	0	2	31	1	1
4068	7	17	-21	-30	0	56	1	2	31	1	1
4068	7	18	-24	-30	0	56	1	2	31	1	1
4068	7	19	-27	-30	0	56	1	2	31	1	1
4068	7	20	-30	-30	0	56	1	2	31	1	1
4068	7	21	-3	-30	0	7	0	3	31	1	1
4068	7	22	-6	-30	0	7	0	3	31	1	1
4068	7	23	-9	-30	0	7	0	3	31	1	1
4068	7	24	-12	-30	0	7	0	3	31	1	1
4068	7	25	-15	-30	0	7	0	3	31	1	1
4068	7	26	-18	-30	0	7	0	3	31	1	1
4068	7	27	-21	-30	0	7	0	3	31	1	1
4068	7	28	-24	-30	0	7	0	3	31	1	1
4068	7	29	-27	-30	0	7	0	3	31	1	1
4068	7	30	-30	-30	0	7	1	3	31	1	1
4068	7	31	-3	-30	0	29	0	4	31	1	1
4068	7	32	-6	-30	0	29	0	4	31	1	1
4068	7	33	-9	-30	0	29	0	4	31	1	1
4068	7	34	-12	-30	0	29	0	4	31	1	1
4068	7	35	-15	-30	0	29	0	4	31	1	1
4068	7	36	-18	-30	0	29	0	4	31	1	1
4068	7	37	-21	-30	0	29	1	4	31	1	1
4068	7	38	-24	-30	0	29	1	4	31	1	1
4068	7	39	-27	-30	0	29	1	4	31	1	1
4068	7	40	-30	-30	0	29	1	4	31	1	1
4068	7	41	-3	-30	0	15	0	5	31	1	1
4068	7	42	-6	-30	0	15	0	5	31	1	1
4068	7	43	-9	-30	0	15	0	5	31	1	1
4068	7	44	-12	-30	0	15	0	5	31	1	1
4068	7	45	-15	-30	0	15	0	5	31	1	1
4068	7	46	-18	-30	0	15	0	5	31	1	1
4068	7	47	-21	-30	0	15	0	5	31	1	1
4068	7	48	-24	-30	0	15	1	5	31	1	1
